Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1334,"C. Manyi-Loh, S. Mamphweli, E. Meyer, A. Okoh",Antibiotic Use in Agriculture and Its Consequential Resistance in Environmental Sources: Potential Public Health Implications,2018,Molecules : A Journal of Synthetic Chemistry and Natural Product Chemistry,,https://www.semanticscholar.org/paper/9a4e27bc5f70dfee442477f6c02c365e58a150e1,,4,2026-01-21 22:20:12,Review,10.3390/molecules23040795,1420-3049,,23.0,,,,1334,166.75,334,4,8,"Due to the increased demand of animal protein in developing countries, intensive farming is instigated, which results in antibiotic residues in animal-derived products, and eventually, antibiotic resistance. Antibiotic resistance is of great public health concern because the antibiotic-resistant bacteria associated with the animals may be pathogenic to humans, easily transmitted to humans via food chains, and widely disseminated in the environment via animal wastes. These may cause complicated, untreatable, and prolonged infections in humans, leading to higher healthcare cost and sometimes death. In the said countries, antibiotic resistance is so complex and difficult, due to irrational use of antibiotics both in the clinical and agriculture settings, low socioeconomic status, poor sanitation and hygienic status, as well as that zoonotic bacterial pathogens are not regularly cultured, and their resistance to commonly used antibiotics are scarcely investigated (poor surveillance systems). The challenges that follow are of local, national, regional, and international dimensions, as there are no geographic boundaries to impede the spread of antibiotic resistance. In addition, the information assembled in this study through a thorough review of published findings, emphasized the presence of antibiotics in animal-derived products and the phenomenon of multidrug resistance in environmental samples. This therefore calls for strengthening of regulations that direct antibiotic manufacture, distribution, dispensing, and prescription, hence fostering antibiotic stewardship. Joint collaboration across the world with international bodies is needed to assist the developing countries to implement good surveillance of antibiotic use and antibiotic resistance.",https://www.mdpi.com/1420-3049/23/4/795/pdf?version=1525345881,
1333,F. Carvalho,"Pesticides, environment, and food safety",2017,Food and Energy Security,,https://www.semanticscholar.org/paper/e5b62208f958d4dff7a79f3beb6b3329327981d8,,5,2026-01-21 22:20:12,Review,10.1002/FES3.108,,,6.0,,48.0,60.0,1333,148.11,1333,1,9,"Agrochemicals have enabled to more than duplicate food production during the last century, and the current need to increase food production to feed a rapid growing human population maintains pressure on the intensive use of pesticides and fertilizers. However, worldwide surveys have documented the contamination and impact of agrochemical residues in soils, and terrestrial and aquatic ecosystems including coastal marine systems, and their toxic effects on humans and nonhuman biota. Although persistent organic chemicals have been phased out and replaced by more biodegradable chemicals, contamination by legacy residues and recent residues still impacts on the quality of human food, water, and environment. Current and future increase in food production must go along with production of food with better quality and with less toxic contaminants. Alternative paths to the intensive use of crop protection chemicals are open, such as genetically engineered organisms, organic farming, change of dietary habits, and development of food technologies. Agro industries need to further develop advanced practices to protect public health, which requires more cautious use of agrochemicals through prior testing, careful risk assessment, and licensing, but also through education of farmers and users in general, measures for better protection of ecosystems, and good practices for sustainable development of agriculture, fisheries, and aquaculture. Enhanced scientific research for new developments in food production and food safety, as well as for environmental protection, is a necessary part of this endeavor. Furthermore, worldwide agreement on good agriculture practices, including development of genetically modified organisms (GMOs) and their release for international agriculture, may be urgent to ensure the success of safe food production.",https://doi.org/10.1002/fes3.108,
2119,"C. Damalas, I. Eleftherohorinos","Pesticide Exposure, Safety Issues, and Risk Assessment Indicators",2011,International Journal of Environmental Research and Public Health,,https://www.semanticscholar.org/paper/f7aa6f689e799ffed42c549d9380af733156c0da,,3,2026-01-21 22:20:12,Review,10.3390/ijerph8051402,1660-4601,,8.0,,1402.0,1419.0,2119,141.27,1060,2,15,"Pesticides are widely used in agricultural production to prevent or control pests, diseases, weeds, and other plant pathogens in an effort to reduce or eliminate yield losses and maintain high product quality. Although pesticides are developed through very strict regulation processes to function with reasonable certainty and minimal impact on human health and the environment, serious concerns have been raised about health risks resulting from occupational exposure and from residues in food and drinking water. Occupational exposure to pesticides often occurs in the case of agricultural workers in open fields and greenhouses, workers in the pesticide industry, and exterminators of house pests. Exposure of the general population to pesticides occurs primarily through eating food and drinking water contaminated with pesticide residues, whereas substantial exposure can also occur in or around the home. Regarding the adverse effects on the environment (water, soil and air contamination from leaching, runoff, and spray drift, as well as the detrimental effects on wildlife, fish, plants, and other non-target organisms), many of these effects depend on the toxicity of the pesticide, the measures taken during its application, the dosage applied, the adsorption on soil colloids, the weather conditions prevailing after application, and how long the pesticide persists in the environment. Therefore, the risk assessment of the impact of pesticides either on human health or on the environment is not an easy and particularly accurate process because of differences in the periods and levels of exposure, the types of pesticides used (regarding toxicity and persistence), and the environmental characteristics of the areas where pesticides are usually applied. Also, the number of the criteria used and the method of their implementation to assess the adverse effects of pesticides on human health could affect risk assessment and would possibly affect the characterization of the already approved pesticides and the approval of the new compounds in the near future. Thus, new tools or techniques with greater reliability than those already existing are needed to predict the potential hazards of pesticides and thus contribute to reduction of the adverse effects on human health and the environment. On the other hand, the implementation of alternative cropping systems that are less dependent on pesticides, the development of new pesticides with novel modes of action and improved safety profiles, and the improvement of the already used pesticide formulations towards safer formulations (e.g., microcapsule suspensions) could reduce the adverse effects of farming and particularly the toxic effects of pesticides. In addition, the use of appropriate and well-maintained spraying equipment along with taking all precautions that are required in all stages of pesticide handling could minimize human exposure to pesticides and their potential adverse effects on the environment.",https://www.mdpi.com/1660-4601/8/5/1402/pdf?version=1403139067,
882,"T. V. Van Boeckel, João Pires, Reshma Silvester, Cheng Zhao, Julia Song, Nicola G. Criscuolo, M. Gilbert, S. Bonhoeffer, R. Laxminarayan",Global trends in antimicrobial resistance in animals in low- and middle-income countries,2019,Science,,https://www.semanticscholar.org/paper/268b72d97ff9c8aa7ae1faad8f2e161cdb87d2e6,,13,2026-01-21 22:20:12,JournalArticle,10.1126/science.aaw1944,0193-4511,,365.0,,,,882,126.0,98,9,7,"Livestock antibiotic resistance Most antibiotic use is for livestock, and it is growing with the increase in global demand for meat. It is unclear what the increase in demand for antibiotics means for the occurrence of drug resistance in animals and risk to humans. Van Boeckel et al. describe the global burden of antimicrobial resistance in animals on the basis of systematic reviews over the past 20 years (see the Perspective by Moore). There is a clear increase in the number of resistant bacterial strains occurring in chickens and pigs. The current study provides a much-needed baseline model for low- and middle-income countries and provides a “one health” perspective to which future data can be added. Science, this issue p. eaaw1944; see also p. 1251 Growing demand for meat in developing economies increases antibiotic consumption and fuels the risk of antibiotic resistance. INTRODUCTION The global scale-up in demand for animal protein is the most notable dietary trend of our time. Since 2000, meat production has plateaued in high-income countries but has grown by 68%, 64%, and 40% in Asia, Africa, and South America, respectively. The transition to high-protein diets in low- and middle-income countries (LMICs) has been facilitated by the global expansion of intensive animal production systems in which antimicrobials are used routinely to maintain health and productivity. Globally, 73% of all antimicrobials sold on Earth are used in animals raised for food. A growing body of evidence has linked this practice with the rise of antimicrobial-resistant infections, not just in animals but also in humans. Beyond potentially serious consequences for public health, the reliance on antimicrobials to meet demand for animal protein is a likely threat to the sustainability of the livestock industry, and thus to the livelihood of farmers around the world. RATIONALE In LMICs, trends in antimicrobial resistance (AMR) in animals are poorly documented. In the absence of systematic surveillance systems, point prevalence surveys represent a largely untapped source of information to map trends in AMR in animals. We use geospatial models to produce global maps of AMR in LMICs and give policy-makers—or a future international panel—a baseline for monitoring AMR levels in animals and target interventions in the regions most affected by the rise of resistance. RESULTS We identified 901 point prevalence surveys from LMICs reporting AMR rates in animals for common indicator pathogens: Escherichia coli, Campylobacter spp., nontyphoidal Salmonella spp., and Staphylococcus aureus. From 2000 to 2018, the proportion of antimicrobial compounds with resistance higher than 50% (P50) increased from 0.15 to 0.41 in chickens and from 0.13 to 0.34 in pigs and plateaued between 0.12 and 0.23 in cattle. Global maps of AMR (available at resistancebank.org) show hotspots of resistance in northeastern India, northeastern China, northern Pakistan, Iran, eastern Turkey, the south coast of Brazil, Egypt, the Red River delta in Vietnam, and the areas surrounding Mexico City and Johannesburg. Areas where resistance is just starting to emerge are Kenya, Morocco, Uruguay, southern Brazil, central India, and southern China. Uncertainty in our predictions was greatest in the Andes, the Amazon region, West and Central Africa, the Tibetan plateau, Myanmar, and Indonesia. Dense geographical coverage of point prevalence surveys did not systematically correlate with the presence of hotspots of AMR, such as in Ethiopia, Thailand, Chhattisgarh (India), and Rio Grande do Sul (Brazil). The highest resistance rates were observed with the most commonly used classes of antimicrobials in animal production: tetracyclines, sulfonamides, and penicillins. CONCLUSION The portfolio of antimicrobials used to raise animals for food is rapidly getting depleted, with important consequences for animal health, farmers’ livelihoods, and potentially for human health. Regions affected by the highest levels of AMR should take immediate actions to preserve the efficacy of antimicrobials that are essential in human medicine by restricting their use in animal production. In some middle-income countries, particularly in South America, surveillance must be scaled up to match that of low-income African countries that are currently outperforming them despite more limited resources. Policy-makers coordinating the international response to AMR may consider sparing African countries from the most aggressive measures to restrict access to veterinary drugs, which may undermine livestock-based economic development and rightfully be perceived as unfair. However, in regions where resistance is starting to emerge, there is a window of opportunity to limit the rise of resistance by encouraging a transition to sustainable animal farming practices. High-income countries, where antimicrobials have been used on farms since the 1950s, should support this transition—for example, through a global fund to subsidize improvement in farm-level biosafety and biosecurity. Animals raised for food use the majority of antimicrobials sold on Earth. The main article presents a map of antimicrobial resistance in animals in low- and middle-income countries where sales of veterinary antimicrobials remain largely unregulated. In this image, broilers are seen roaming freely outside of a family-owned farm in Kitwe, Zambia. [Photo: S. Jetha] The global scale-up in demand for animal protein is the most notable dietary trend of our time. Antimicrobial consumption in animals is threefold that of humans and has enabled large-scale animal protein production. The consequences for the development of antimicrobial resistance in animals have received comparatively less attention than in humans. We analyzed 901 point prevalence surveys of pathogens in developing countries to map resistance in animals. China and India represented the largest hotspots of resistance, with new hotspots emerging in Brazil and Kenya. From 2000 to 2018, the proportion of antimicrobials showing resistance above 50% increased from 0.15 to 0.41 in chickens and from 0.13 to 0.34 in pigs. Escalating resistance in animals is anticipated to have important consequences for animal health and, eventually, for human health.",https://science.sciencemag.org/content/sci/365/6459/eaaw1944.full.pdf,
348,"Ranya Mulchandani, Yu Wang, M. Gilbert, T. V. Van Boeckel",Global trends in antimicrobial use in food-producing animals: 2020 to 2030,2023,PLOS Global Public Health,,https://www.semanticscholar.org/paper/fc6f55eec1611674ce3b0d9d7acd89028c6b0b15,,78,2026-01-21 22:20:12,JournalArticle,10.1371/journal.pgph.0001305,2767-3375,,3.0,,,,348,116.0,87,4,3,"Use of antimicrobials in farming has enabled the growth of intensive animal production and helped in meeting the global increase in demand for animal protein. However, the widespread use of veterinary antimicrobials drives antimicrobial resistance, with important consequences for animal health, and potentially human health. Global monitoring of antimicrobial use is essential: first, to track progress in reducing the reliance of farming on antimicrobials. Second, to identify countries where antimicrobial-stewardship efforts should be targeted to curb antimicrobial resistance. Data on usage of antimicrobials in food animals were collected from 42 countries. Multivariate regression models were used in combination with projections of animal counts for cattle, sheep, chicken, and pigs from the Food and Agriculture Organization to estimate global antimicrobial usage of veterinary antimicrobials in 2020 and 2030. Maps of animal densities were used to identify geographic hotspots of antimicrobial use. In each country, estimates of antimicrobial use (tonnes) were calibrated to match continental-level reports of antimicrobial use intensity (milligrams per kilogram of animal) from the World Organization for Animal Health, as well as country-level reports of antimicrobial use from countries that made this information publicly available. Globally, antimicrobial usage was estimated at 99,502 tonnes (95% CI 68,535–198,052) in 2020 and is projected, based on current trends, to increase by 8.0% to 107,472 tonnes (95% CI: 75,927–202,661) by 2030. Hotspots of antimicrobial use were overwhelmingly in Asia (67%), while <1% were in Africa. Findings indicate higher global antimicrobial usage in 2030 compared to prior projections that used data from 2017; this is likely associated with an upward revision of antimicrobial use in Asia/Oceania (~6,000 tonnes) and the Americas (~4,000 tonnes). National-level reporting of antimicrobial use should be encouraged to better evaluate the impact of national policies on antimicrobial use levels.",https://journals.plos.org/globalpublichealth/article/file?id=10.1371/journal.pgph.0001305&type=printable,
614,"A. Wezel, B. Herren, R. Kerr, E. Barrios, A. Gonçalves, F. Sinclair",Agroecological principles and elements and their implications for transitioning to sustainable food systems. A review,2020,Agronomy for Sustainable Development,,https://www.semanticscholar.org/paper/c5a128a829b43b2b4d39d83eb9f0c2985df5369a,,30,2026-01-21 22:20:12,Review,10.1007/s13593-020-00646-z,1773-0155,,40.0,,,,614,102.33,102,6,6,"There is consensus that the global food system is not delivering good nutrition for all and is causing environmental degradation and loss of biodiversity, such that a profound transformation is needed to meet the challenges of persistent malnutrition and rural poverty, aggravated by the growing consequences of climate change. Agroecological approaches have gained prominence in scientific, agricultural and political discourse in recent years, suggesting pathways to transform agricultural and food systems that address these issues. Here we present an extensive literature review of concepts, definitions and principles of agroecology, and their historical evolution, considering the three manifestations of agroecology as a science, a set of practices and a social movement; and relate them to the recent dialogue establishing a set of ten iconic elements of agroecology that have emerged from a global multi-stakeholder consultation and synthesis process. Based on this, a consolidated list of principles is developed and discussed in the context of presenting transition pathways to more sustainable food systems. The major outcomes of this paper are as follows. (1) Definition of 13 consolidated agroecological principles: recycling; input reduction; soil health; animal health; biodiversity; synergy; economic diversification; co-creation of knowledge; social values and diets; fairness; connectivity; land and natural resource governance; participation. (2) Confirmation that these principles are well aligned and complementary to the 10 elements of agroecology developed by FAO but articulate requirements of soil and animal health more explicitly and distinguish between biodiversity and economic diversification. (3) Clarification that application of these generic principles can generate diverse pathways for incremental and transformational change towards more sustainable farming and food systems. (4) Identification of four key entry points associated with the elements: diversity; circular and solidarity economy; co-creation and sharing of knowledge; and, responsible governance to enable plausible pathways of transformative change towards sustainable agriculture and food systems.",https://link.springer.com/content/pdf/10.1007/s13593-020-00646-z.pdf,
1188,"M. Hartmann, B. Frey, J. Mayer, P. Mäder, F. Widmer",Distinct soil microbial diversity under long-term organic and conventional farming,2014,The ISME Journal,,https://www.semanticscholar.org/paper/b12c78ac60269387e3d820fb946e62d7206fd8f7,,6,2026-01-21 22:20:12,JournalArticle,10.1038/ismej.2014.210,1751-7362,,9.0,,1177.0,1194.0,1188,99.0,238,5,12,"Low-input agricultural systems aim at reducing the use of synthetic fertilizers and pesticides in order to improve sustainable production and ecosystem health. Despite the integral role of the soil microbiome in agricultural production, we still have a limited understanding of the complex response of microbial diversity to organic and conventional farming. Here we report on the structural response of the soil microbiome to more than two decades of different agricultural management in a long-term field experiment using a high-throughput pyrosequencing approach of bacterial and fungal ribosomal markers. Organic farming increased richness, decreased evenness, reduced dispersion and shifted the structure of the soil microbiota when compared with conventionally managed soils under exclusively mineral fertilization. This effect was largely attributed to the use and quality of organic fertilizers, as differences became smaller when conventionally managed soils under an integrated fertilization scheme were examined. The impact of the plant protection regime, characterized by moderate and targeted application of pesticides, was of subordinate importance. Systems not receiving manure harboured a dispersed and functionally versatile community characterized by presumably oligotrophic organisms adapted to nutrient-limited environments. Systems receiving organic fertilizer were characterized by specific microbial guilds known to be involved in degradation of complex organic compounds such as manure and compost. The throughput and resolution of the sequencing approach permitted to detect specific structural shifts at the level of individual microbial taxa that harbours a novel potential for managing the soil environment by means of promoting beneficial and suppressing detrimental organisms.",https://www.nature.com/articles/ismej2014210.pdf,
1167,"Stephanie L. Schnorr, M. Candela, S. Rampelli, Manuela Centanni, C. Consolandi, Giulia Basaglia, S. Turroni, E. Biagi, C. Peano, M. Severgnini, J. Fiori, R. Gotti, G. De Bellis, D. Luiselli, P. Brigidi, A. Mabulla, F. Marlowe, A. Henry, Alyssa N. Crittenden",Gut microbiome of the Hadza hunter-gatherers,2014,Nature Communications,,https://www.semanticscholar.org/paper/9ced84337ba98324b3bc5ab882dfcfa2ea765cc2,,7,2026-01-21 22:20:12,JournalArticle,10.1038/ncomms4654,2041-1723,,5.0,,,,1167,97.25,117,19,12,"Human gut microbiota directly influences health and provides an extra means of adaptive potential to different lifestyles. To explore variation in gut microbiota and to understand how these bacteria may have co-evolved with humans, here we investigate the phylogenetic diversity and metabolite production of the gut microbiota from a community of human hunter-gatherers, the Hadza of Tanzania. We show that the Hadza have higher levels of microbial richness and biodiversity than Italian urban controls. Further comparisons with two rural farming African groups illustrate other features unique to Hadza that can be linked to a foraging lifestyle. These include absence of Bifidobacterium and differences in microbial composition between the sexes that probably reflect sexual division of labour. Furthermore, enrichment in Prevotella, Treponema and unclassified Bacteroidetes, as well as a peculiar arrangement of Clostridiales taxa, may enhance the Hadza’s ability to digest and extract valuable nutrition from fibrous plant foods. Gut microbes influence our health and may contribute to human adaptation to different lifestyles. Here, the authors describe the gut microbiome of a community of hunter-gatherers and identify unique features that could be linked to a foraging lifestyle.",https://www.nature.com/articles/ncomms4654.pdf,
180,"Jokūbas Daunoras, A. Kačergius, Renata Gudiukaitė",Role of Soil Microbiota Enzymes in Soil Health and Activity Changes Depending on Climate Change and the Type of Soil Ecosystem,2024,Biology,,https://www.semanticscholar.org/paper/842b5e06d2aee09e6b5a9813f5907786933edea1,,239,2026-01-21 22:20:12,Review,10.3390/biology13020085,2079-7737,,13.0,,,,180,90.0,60,3,2,"Simple Summary Microorganisms and their enzymes are crucial to ensuring soil quality, health, and carbon sequestration. Their numerous reactions are essential for biogeochemical cycles. However, a comprehensive review is lacking to summarize the latest findings in agricultural and enzymatic research. Although the relationships between soil enzyme activities and different soil ecosystems, such as arctic and permafrost regions, tropics and subtropics, tundra, steppes, etc., have been intensively investigated, particularly in the context of climate changes, only a few reviews summarize the impact of climate change on soil enzyme activity. This review aims to highlight the main groups of microbial enzymes found in soil (such as α-glucosidases and β-glucosidases, phosphatases, ureases, N-acetyl-glucosaminidases, peptidases, etc.), their role in the global nutrient cycles of carbon, nitrogen, phosphorus, sulfur, carbon sequestration, and the influence of intensive agriculture on microbial enzymatic activity, and the variations in enzyme activity across different climate zones and soil ecosystems. Furthermore, the review will emphasize the importance of microbial enzymes for soil fertility and present both current challenges and future perspectives. Abstract The extracellular enzymes secreted by soil microorganisms play a pivotal role in the decomposition of organic matter and the global cycles of carbon (C), phosphorus (P), and nitrogen (N), also serving as indicators of soil health and fertility. Current research is extensively analyzing these microbial populations and enzyme activities in diverse soil ecosystems and climatic regions, such as forests, grasslands, tropics, arctic regions and deserts. Climate change, global warming, and intensive agriculture are altering soil enzyme activities. Yet, few reviews have thoroughly explored the key enzymes required for soil fertility and the effects of abiotic factors on their functionality. A comprehensive review is thus essential to better understand the role of soil microbial enzymes in C, P, and N cycles, and their response to climate changes, soil ecosystems, organic farming, and fertilization. Studies indicate that the soil temperature, moisture, water content, pH, substrate availability, and average annual temperature and precipitation significantly impact enzyme activities. Additionally, climate change has shown ambiguous effects on these activities, causing both reductions and enhancements in enzyme catalytic functions.",https://www.mdpi.com/2079-7737/13/2/85/pdf?version=1706589743,
716,"S. Egerton, S. Culloty, J. Whooley, C. Stanton, R. Ross",The Gut Microbiota of Marine Fish,2018,Frontiers in Microbiology,,https://www.semanticscholar.org/paper/f317130a800399006afef3c92762d76b24090883,,23,2026-01-21 22:20:12,Review,10.3389/fmicb.2018.00873,1664-302X,,9.0,,,,716,89.5,143,5,8,"The body of work relating to the gut microbiota of fish is dwarfed by that on humans and mammals. However, it is a field that has had historical interest and has grown significantly along with the expansion of the aquaculture industry and developments in microbiome research. Research is now moving quickly in this field. Much recent focus has been on nutritional manipulation and modification of the gut microbiota to meet the needs of fish farming, while trying to maintain host health and welfare. However, the diversity amongst fish means that baseline data from wild fish and a clear understanding of the role that specific gut microbiota play is still lacking. We review here the factors shaping marine fish gut microbiota and highlight gaps in the research.",https://www.frontiersin.org/articles/10.3389/fmicb.2018.00873/pdf,
