Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1512,"N. Simon-Delso, V. Amaral-Rogers, Luc P. Belzunces, J. Bonmatin, M. Chagnon, C. Downs, L. Furlan, D. Gibbons, C. Giorio, V. Girolami, D. Goulson, D. Kreutzweiser, C. Krupke, M. Liess, E. Y. Long, M. McField, P. Mineau, E. Mitchell, C. Morrissey, D. A. Noome, L. Pisa, J. Settele, J. Stark, A. Tapparo, H. Dyck, J. V. Praagh, J. Sluijs, J. Sluijs, P. Whitehorn, M. Wiemers","Systemic insecticides (neonicotinoids and fipronil): trends, uses, mode of action and metabolites",2014,Environmental Science and Pollution Research International,,https://www.semanticscholar.org/paper/59ab70623d5c266542f69bf1760bf58e1b199f8e,,1,2026-01-21 22:06:36,Review,10.1007/s11356-014-3470-y,0944-1344,,22.0,,5.0,34.0,1512,126.0,151,30,12,"Since their discovery in the late 1980s, neonicotinoid pesticides have become the most widely used class of insecticides worldwide, with large-scale applications ranging from plant protection (crops, vegetables, fruits), veterinary products, and biocides to invertebrate pest control in fish farming. In this review, we address the phenyl-pyrazole fipronil together with neonicotinoids because of similarities in their toxicity, physicochemical profiles, and presence in the environment. Neonicotinoids and fipronil currently account for approximately one third of the world insecticide market; the annual world production of the archetype neonicotinoid, imidacloprid, was estimated to be ca. 20,000 tonnes active substance in 2010. There were several reasons for the initial success of neonicotinoids and fipronil: (1) there was no known pesticide resistance in target pests, mainly because of their recent development, (2) their physicochemical properties included many advantages over previous generations of insecticides (i.e., organophosphates, carbamates, pyrethroids, etc.), and (3) they shared an assumed reduced operator and consumer risk. Due to their systemic nature, they are taken up by the roots or leaves and translocated to all parts of the plant, which, in turn, makes them effectively toxic to herbivorous insects. The toxicity persists for a variable period of time—depending on the plant, its growth stage, and the amount of pesticide applied. A wide variety of applications are available, including the most common prophylactic non-Good Agricultural Practices (GAP) application by seed coating. As a result of their extensive use and physicochemical properties, these substances can be found in all environmental compartments including soil, water, and air. Neonicotinoids and fipronil operate by disrupting neural transmission in the central nervous system of invertebrates. Neonicotinoids mimic the action of neurotransmitters, while fipronil inhibits neuronal receptors. In doing so, they continuously stimulate neurons leading ultimately to death of target invertebrates. Like virtually all insecticides, they can also have lethal and sublethal impacts on non-target organisms, including insect predators and vertebrates. Furthermore, a range of synergistic effects with other stressors have been documented. Here, we review extensively their metabolic pathways, showing how they form both compound-specific and common metabolites which can themselves be toxic. These may result in prolonged toxicity. Considering their wide commercial expansion, mode of action, the systemic properties in plants, persistence and environmental fate, coupled with limited information about the toxicity profiles of these compounds and their metabolites, neonicotinoids and fipronil may entail significant risks to the environment. A global evaluation of the potential collateral effects of their use is therefore timely. The present paper and subsequent chapters in this review of the global literature explore these risks and show a growing body of evidence that persistent, low concentrations of these insecticides pose serious risks of undesirable environmental impacts.",https://link.springer.com/content/pdf/10.1007/s11356-014-3470-y.pdf,
408,"S. Kessler, Erin Jo Tiedeken, Kerry L. Simcock, Sophie Derveau, Jessica Mitchell, Samantha Softley, J C Stout, Geraldine A. Wright",Bees prefer foods containing neonicotinoid pesticides,2015,Nature,,https://www.semanticscholar.org/paper/2cddff31692035ab82f04a1e95c20bd19f8bb9df,,3,2026-01-21 22:06:36,JournalArticle,10.1038/nature14414,0028-0836,,521.0,,74.0,76.0,408,37.09,51,8,11,"The impact of neonicotinoid insecticides on insect pollinators is highly controversial. Sublethal concentrations alter the behaviour of social bees and reduce survival of entire colonies. However, critics argue that the reported negative effects only arise from neonicotinoid concentrations that are greater than those found in the nectar and pollen of pesticide-treated plants. Furthermore, it has been suggested that bees could choose to forage on other available flowers and hence avoid or dilute exposure. Here, using a two-choice feeding assay, we show that the honeybee, Apis mellifera, and the buff-tailed bumblebee, Bombus terrestris, do not avoid nectar-relevant concentrations of three of the most commonly used neonicotinoids, imidacloprid (IMD), thiamethoxam (TMX), and clothianidin (CLO), in food. Moreover, bees of both species prefer to eat more of sucrose solutions laced with IMD or TMX than sucrose alone. Stimulation with IMD, TMX and CLO neither elicited spiking responses from gustatory neurons in the bees’ mouthparts, nor inhibited the responses of sucrose-sensitive neurons. Our data indicate that bees cannot taste neonicotinoids and are not repelled by them. Instead, bees preferred solutions containing IMD or TMX, even though the consumption of these pesticides caused them to eat less food overall. This work shows that bees cannot control their exposure to neonicotinoids in food and implies that treating flowering crops with IMD and TMX presents a sizeable hazard to foraging bees.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4772122,
90,"Yonatan A. Cooper, N. Teyssier, Nina M. Dräger, Q. Guo, Jessica E. Davis, Sydney M. Sattler, Zhongan Yang, Abdulsamie Patel, Sarah Wu, Sriram Kosuri, G. Coppola, Martin Kampmann, D. Geschwind",Functional regulatory variants implicate distinct transcriptional networks in dementia,2022,Science,,https://www.semanticscholar.org/paper/33470b584752fca6faadcc0daf1cc1a5e2a2c4bd,,18,2026-01-21 22:06:36,JournalArticle,10.1126/science.abi8654,0193-4511,,377.0,,,,90,22.5,9,13,4,"Predicting the function of noncoding variation is a major challenge in modern genetics. In this study, we used massively parallel reporter assays to screen 5706 variants identified from genome-wide association studies for both Alzheimer’s disease (AD) and progressive supranuclear palsy (PSP), identifying 320 functional regulatory variants (frVars) across 27 loci, including the complex 17q21.31 region. We identified and validated multiple risk loci using CRISPR interference or excision, including complement 4 (C4A) and APOC1 in AD and PLEKHM1 and KANSL1 in PSP. Functional variants disrupt transcription factor binding sites converging on enhancers with cell type–specific activity in PSP and AD, implicating a neuronal SP1-driven regulatory network in PSP pathogenesis. These analyses suggest that noncoding genetic risk is driven by common genetic variants through their aggregate activity on specific transcriptional programs. Description Zooming in on dementia genes Neurodegenerative disorders are a major problem worldwide, and their incidence is continuing to increase. These are usually complex polygenic traits, and although many gene loci have been identified in association with these disorders, the functional roles of these loci are unclear and most of them fall within noncoding regions of the genome. Cooper et al. used massively parallel reporter assays to screen noncoding variants reported in genome-wide association studies of two neurodegenerative disorders, followed by functional validation in neurons and microglia. With this combination of methods, the authors identified regulatory variants in several different genes that play functional roles in disease pathogenesis as well as interactions between these genes. —YN High-throughput functional analysis reveals cell-type-specific regulatory networks that mediate genetic risk for dementia. INTRODUCTION The widespread adoption of genome-wide association studies (GWASs) has revolutionized the detection of genetic loci associated with complex traits. However, identification of the causal variants and mechanisms underlying genotype–phenotype associations poses an enormous challenge because most common susceptibility loci reside in noncoding genomic regions and are composed of many correlated polymorphisms owing to linkage disequilibrium (LD). Massively parallel reporter assays (MPRAs) permit the high-throughput functional characterization of noncoding genetic variation, yet they have not been systematically applied to neurodegenerative disease. In this study, we used MPRA coupled with CRISPR-based validation to identify likely causal genetic variants underlying two neurodegenerative conditions that are neuropathologically linked by intracellular tau protein aggregation—Alzheimer’s disease (AD) and progressive supranuclear palsy (PSP). RATIONALE Neurodegenerative dementias such as AD and PSP are a major cause of morbidity and mortality worldwide. There are no disease-modifying therapeutics for either disorder, motivating major efforts to characterize disease pathogenesis. Identifying causal genetic factors and downstream associated risk genes are fundamental initial steps in developing a mechanistic understanding that would enable therapeutic development. RESULTS We tested the transcriptional regulatory activity of 5706 noncoding single-nucleotide variants, representing 25 genome-wide significant loci associated with AD and nine loci associated with PSP, by MPRA, using the neuroepithelial-like human embryonic kidney 293T (HEK293T) cell line. We identified 320 different functional regulatory variants (frVars) that affect gene expression within 27 of these loci. AD frVars were enriched within microglial enhancers, whereas PSP frVars were enriched within neuronal enhancers and, to a lesser extent, oligodendrocytes, consistent with differential cellular impact in each disease. The majority of frVars (94%) overlapped two or more known functional annotations in human brain tissue or blood, nearly two-thirds of which were predicted to disrupt transcription factor binding, indicating their potential relevance in human disease. Forty-two high-confidence regulatory variants distributed across 15 AD loci and three PSP loci were selected for validation, using either CRISPR droplet sequencing (CROP-seq) or direct CRISPR excision in induced pluripotent stem cell–derived neurons, microglia, and astrocytes, enabling validation of 19 functional variants, implicating 20 risk genes across 11 loci. Our data provide evidence implicating C4A, PVRL2, and APOC1 as risk genes in AD and PLEKHM1 and KANSL1 as risk genes in PSP, as well as additional validation for more than a dozen other genes. MPRA-defined functional variants preferentially disrupt predicted transcription factor binding sites (TFBSs) that converge on enhancers with differential cell type–specific activity in PSP and AD, implicating a neuronal SP1-driven regulatory network in PSP pathogenesis. CONCLUSION We provide systematic characterization of common variants underlying disease risk for two distinct neurodegenerative disorders, AD and PSP. Our work illustrates the utility of integrating multiplexed reporter and CRISPR assays to efficiently characterize noncoding disease-associated variation, thereby permitting the identification of risk genes, even in complex loci with high LD. These analyses support a mechanism underlying noncoding genetic risk, whereby common genetic variants drive disease risk in aggregate through polygenic cell type–specific regulatory effects on specific gene networks. Massively parallel functional genomics identifies genes and mechanisms in dementia. We used MPRA to screen thousands of common genetic variants associated with either AD or PSP to identify 300 likely functional regulatory variants. When coupled with CRISPR editing, this approach permitted the dissection of multiple risk loci and identification of several risk genes. The ability to view the aggregate activity of genetic risk shows convergence on disease- and cell type–specific transcriptional networks. TF, transcription factor; PPI, protein–protein interaction.",https://authors.library.caltech.edu/records/c66xx-hjh36/files/2021.06.14.448395v1.full.pdf?download=1,
162,"Balaji Veeramani, J. Raymond, Pritam Chanda",DeepSort: deep convolutional networks for sorting haploid maize seeds,2018,BMC Bioinformatics,,https://www.semanticscholar.org/paper/6e541324311094af686e434d03a8cf87d3220412,,8,2026-01-21 22:06:36,JournalArticle,10.1186/s12859-018-2267-2,1471-2105,,19.0,,,,162,20.25,54,3,8,"Maize is a leading crop in the modern agricultural industry that accounts for more than 40% grain production worldwide. THe double haploid technique that uses fewer breeding generations for generating a maize line has accelerated the pace of development of superior commercial seed varieties and has been transforming the agricultural industry. In this technique the chromosomes of the haploid seeds are doubled and taken forward in the process while the diploids marked for elimination. Traditionally, selective visual expression of a molecular marker within the embryo region of a maize seed has been used to manually discriminate diploids from haploids. Large scale production of inbred maize lines within the agricultural industry would benefit from the development of computer vision methods for this discriminatory task. However the variability in the phenotypic expression of the molecular marker system and the heterogeneity arising out of the maize genotypes and image acquisition have been an enduring challenge towards such efforts. In this work, we propose a novel application of a deep convolutional network (DeepSort) for the sorting of haploid seeds in these realistic settings. Our proposed approach outperforms existing state-of-the-art machine learning classifiers that uses features based on color, texture and morphology. We demonstrate the network derives features that can discriminate the embryo regions using the activations of the neurons in the convolutional layers. Our experiments with different architectures show that the performance decreases with the decrease in the depth of the layers. Our proposed method DeepSort based on the convolutional network is robust to the variation in the phenotypic expression, shape of the corn seeds, and the embryo pose with respect to the camera. In the era of modern digital agriculture, deep learning and convolutional networks will continue to play an important role in advancing research and product development within the agricultural industry.",https://bmcbioinformatics.biomedcentral.com/track/pdf/10.1186/s12859-018-2267-2,
124,"Eleftherios Trivizakis, Georgios C. Manikis, K. Nikiforaki, K. Drevelegas, Manos Constantinides, A. Drevelegas, K. Marias",Extending 2-D Convolutional Neural Networks to 3-D for Advancing Deep Learning Cancer Classification With Application to MRI Liver Tumor Differentiation,2019,IEEE Journal of Biomedical and Health Informatics,,https://www.semanticscholar.org/paper/5b724e320835eacd18c4f8e1e82fe1ff3768e46f,,9,2026-01-21 22:06:36,JournalArticle,10.1109/JBHI.2018.2886276,2168-2194,,23.0,,923.0,930.0,124,17.71,18,7,7,"Deep learning (DL) architectures have opened new horizons in medical image analysis attaining unprecedented performance in tasks such as tissue classification and segmentation as well as prediction of several clinical outcomes. In this paper, we propose and evaluate a novel three-dimensional (3-D) convolutional neural network (CNN) designed for tissue classification in medical imaging and applied for discriminating between primary and metastatic liver tumors from diffusion weighted MRI (DW-MRI) data. The proposed network consists of four consecutive strided 3-D convolutional layers with 3 × 3 × 3 kernel size and rectified linear unit (ReLU) as activation function, followed by a fully connected layer with 2048 neurons and a Softmax layer for binary classification. A dataset comprising 130 DW-MRI scans was used for the training and validation of the network. To the best of our knowledge this is the first DL solution for the specific clinical problem and the first 3-D CNN for cancer classification operating directly on whole 3-D tomographic data without the need of any preprocessing step such as region cropping, annotating, or detecting regions of interest. The classification performance results, 83% (3-D) versus 69.6% and 65.2% (2-D), demonstrated significant tissue classification accuracy improvement compared to two 2-D CNNs of different architectures also designed for the specific clinical problem with the same dataset. These results suggest that the proposed 3-D CNN architecture can bring significant benefit in DW-MRI liver discrimination and potentially, in numerous other tissue classification problems based on tomographic data, especially in size-limited, disease-specific clinical datasets.",,
16,"Devendra Dahiphale, Pratik Shinde, Koninika Patil, Vijay Dahiphale",Smart Farming: Crop Recommendation Using Machine Learning with Challenges and Future Ideas,2025,Artificial Intelligence and Applications,,https://www.semanticscholar.org/paper/cb4c69326b92e26531d8fefdcc99eba4e096b7d7,,118,2026-01-21 22:06:36,JournalArticle,10.47852/bonviewaia52026214,2374-4987,,,,,,16,16.0,4,4,1,"This paper addresses the critical challenge of optimizing crop selection in agriculture to enhance food production sustainably. The problem is framed as a multi-class classification task where the goal is to recommend the most suitable crop based on a set of environmental and soil features. While traditional methods rely on time-consuming and labor-intensive expert knowledge, this work proposes a data-driven approach using machine learning. The novelty of our investigation lies in the comprehensive comparative analysis of seven machine learning algorithms and the development of a highly accurate neural network model. We utilize a publicly available dataset from Kaggle, which has been preprocessed to ensure data quality. We provide a detailed account of our feature engineering and hyperparameter tuning processes. Our proposed neural network model, with a specific architecture of 30–20–10 neurons, achieves a validation accuracy of 97.73%. This work also discusses the challenges of deploying such models, including real-world data variability and the need for model interpretability. We demonstrate that our approach, particularly the neural network model, provides a robust, scalable, and adaptable solution for crop recommendation, outperforming other models (in holistic view) like Random Forest which achieved a slightly higher accuracy of 99.5% on this specific dataset but with less generalization potential. The findings of this study can empower farmers to make informed decisions, ultimately leading to improved crop yields, enhanced soil fertility, and greater profitability.   Received: 22 May 2025 | Revised: 11 July 2025 | Accepted: 26 August 2025   Conflicts of Interest The authors declare that they have no conflicts of interest to this work.   Data Availability Statement The data that support the findings of this study are openly available in Kaggle at https://www.kaggle.com/datasets/atharvaingle/crop-recommendation-dataset/data and in TechRxiv at https://www.techrxiv.org/doi/full/10.36227/techrxiv.23504496, reference number [41].   Author Contribution Statement Devendra Dahiphale: Conceptualization, Methodology, Software, Formal analysis, Resources, Data curation, Writing – original draft, Writing – review & editing, Visualization, Supervision, Project administration. Pratik Shinde: Validation, Investigation, Writing – review & editing. Koninika Patil: Writing – review & editing. Vijay Dahiphale: Validation, Writing – review & editing, Visualization, Project administration.",,
60,"J. Winstone, K. Pathak, W. Winslow, I. Piras, J. White, Ritin Sharma, M. Huentelman, P. Pirrotte, R. Velazquez",Glyphosate infiltrates the brain and increases pro-inflammatory cytokine TNFα: implications for neurodegenerative disorders,2022,Journal of Neuroinflammation,,https://www.semanticscholar.org/paper/04bb029e59522589b0cdc5cc05b1186e85f32d45,,23,2026-01-21 22:06:36,JournalArticle,10.1186/s12974-022-02544-5,1742-2094,,19.0,,,,60,15.0,7,9,4,"Herbicides are environmental contaminants that have gained much attention due to the potential hazards they pose to human health. Glyphosate, the active ingredient in many commercial herbicides, is the most heavily applied herbicide worldwide. The recent rise in glyphosate application to corn and soy crops correlates positively with increased death rates due to Alzheimer’s disease and other neurodegenerative disorders. Glyphosate has been shown to cross the blood–brain barrier in in vitro models, but has yet to be verified in vivo. Additionally, reports have shown that glyphosate exposure increases pro-inflammatory cytokines in blood plasma, particularly TNFα. Here, we examined whether glyphosate infiltrates the brain and elevates TNFα levels in 4-month-old C57BL/6J mice. Mice received either 125, 250, or 500 mg/kg/day of glyphosate, or a vehicle via oral gavage for 14 days. Urine, plasma, and brain samples were collected on the final day of dosing for analysis via UPLC–MS and ELISAs. Primary cortical neurons were derived from amyloidogenic APP/PS1 pups to evaluate in vitro changes in Aβ40-42 burden and cytotoxicity. RNA sequencing was performed on C57BL/6J brain samples to determine changes in the transcriptome. Our analysis revealed that glyphosate infiltrated the brain in a dose-dependent manner and upregulated TNFα in both plasma and brain tissue post-exposure. Notably, glyphosate measures correlated positively with TNFα levels. Glyphosate exposure in APP/PS1 primary cortical neurons increases levels of soluble Aβ40-42 and cytotoxicity. RNAseq revealed over 200 differentially expressed genes in a dose-dependent manner and cell-type-specific deconvolution analysis showed enrichment of key biological processes in oligodendrocytes including myelination, axon ensheathment, glial cell development, and oligodendrocyte development. Collectively, these results show for the first time that glyphosate infiltrates the brain, elevates both the expression of TNFα and soluble Aβ, and disrupts the transcriptome in a dose-dependent manner, suggesting that exposure to this herbicide may have detrimental outcomes regarding the health of the general population.",https://jneuroinflammation.biomedcentral.com/counter/pdf/10.1186/s12974-022-02544-5,
101,"Zhongqi Lin, Shaomin Mu, Feng Huang, Khattak Abdul Mateen, Minjuan Wang, Wanlin Gao, Jingdun Jia",A Unified Matrix-Based Convolutional Neural Network for Fine-Grained Image Classification of Wheat Leaf Diseases,2019,IEEE Access,,https://www.semanticscholar.org/paper/c877aef244f1de96aa5125d5d5b61d3a019b4604,,14,2026-01-21 22:06:36,JournalArticle,10.1109/ACCESS.2019.2891739,2169-3536,,7.0,,11570.0,11590.0,101,14.43,14,7,7,"Fine-grained image classification methods often suffer from the challenge that the subordinate categories within an entry-level category can only be distinguished by subtle differences. Crop disease classification is affected by various visual interferences, including uneven illumination, dew, and equipment jitter. It demands an effective algorithm to accurately discriminate one category from the others. Thus, the representational ability of algorithm needs to be strengthened to learn a robust domain-specific discrimination through an effective way. To address this challenge, a unified convolutional neural network (CNN) denoting the matrix-based convolutional neural network (M-bCNN) was proposed. Its hallmark is the convolutional kernel matrix, whose convolutional layers are arranged parallelly in the form of a matrix, and integrated with DropConnect, exponential linear unit, local response normalization, and so on to defeat over-fitting and vanishing gradient. With a tolerable addition of parameters, it can effectively increase the data streams, neurons, and link channels of the model compared with the commonly used plain networks. Therefore, it will create more non-linear mappings and will enhance the representational ability with a tolerable growth of parameters. The images of winter wheat leaf diseases were utilized as experimental samples for their strong similarities among sub-categories. A total of 16652 images containing eight categories were collected from Shandong Province, China, and were augmented into 83260 images. The M-bCNN delivered significant improvements and achieved an average validation accuracy of 96.5% and a testing accuracy of 90.1%; this outperformed AlexNet and VGG-16. The M-bCNN demonstrated accuracy gains with a convolutional kernel matrix in fine-grained image classification.",https://ieeexplore.ieee.org/ielx7/6287639/8600701/08606914.pdf,
79,"D. Hadjieconomou, G. King, Pedro Gaspar, Alessandro Mineo, Laura Blackie, Tomotsune Ameku, Chris Studd, Alex de Mendoza, F. Diao, B. White, André E. X. Brown, P. Plaçais, T. Préat, I. Miguel-Aliaga",Enteric neurons increase maternal food intake during reproduction,2020,Nature,,https://www.semanticscholar.org/paper/ea18deece1fe459abd7b2a565eb8aa063f276229,,20,2026-01-21 22:06:36,JournalArticle,10.1038/s41586-020-2866-8,0028-0836,,587.0,,455.0,459.0,79,13.17,8,14,6,"Reproduction induces increased food intake across females of many animal species1–4, providing a physiologically relevant paradigm for the exploration of appetite regulation. Here, by examining the diversity of enteric neurons in Drosophila melanogaster, we identify a key role for gut-innervating neurons with sex- and reproductive state-specific activity in sustaining the increased food intake of mothers during reproduction. Steroid and enteroendocrine hormones functionally remodel these neurons, which leads to the release of their neuropeptide onto the muscles of the crop—a stomach-like organ—after mating. Neuropeptide release changes the dynamics of crop enlargement, resulting in increased food intake, and preventing the post-mating remodelling of enteric neurons reduces both reproductive hyperphagia and reproductive fitness. The plasticity of enteric neurons is therefore key to reproductive success. Our findings provide a mechanism to attain the positive energy balance that sustains gestation, dysregulation of which could contribute to infertility or weight gain. A multi-organ circuit is activated in female flies after mating, leading to changes in enteric neurons that increase food intake.",https://europepmc.org/articles/pmc7610780?pdf=render,
38,"Fatimah A. Al‐Saeed, S. Naz, M. Saeed, Riaz Hussain, S. Iqbal, Ahmad Manan Mustafa Chatha, Abdul Ghaffar, R. Akram","Oxidative Stress, Antioxidant Enzymes, Genotoxicity and Histopathological Profile in Oreochromis niloticus Exposed to Lufenuron",2023,The Pakistan Veterinary Journal,,https://www.semanticscholar.org/paper/74ba1ce69f632f4fe59fec76234cefccf8b76564,,48,2026-01-21 22:06:36,JournalArticle,10.29261/pakvetj/2023.012,0253-8318,,,,,,38,12.67,5,8,3,"Pesticides especially insecticides are widely used in the field of agricultural development all over the world to increase crop production. Moreover, exposure to such compounds does not only influence the intended targets but also induces adverse impacts on a number of unintended targets in animals. This research aimed to determine the toxic impacts of lufenuron (an insecticide) on the health status of fish in terms of measurement of oxidative stress, antioxidant enzymes, DNA damage and histopathological changes in Nile tilapia (Oreochromis niloticus) exposed to different concentrations. For this purpose, Oreochromis niloticus fish, weighing about 75-80g were arbitrarily separated into four different groups and then exposed to lufenuron @ 0.7, 1.2 and 1.7µg/ L for 39 days. The results showed that the fish exposed to the pesticide had significant changes in oxidative stress, antioxidant profile in gills and percentile rate of DNA damage in different visceral organs including liver, kidney, and gills. Results of light microscopic investigations indicated different histological changes in liver (necrosis of hepatocytes, degeneration of hepatocytes, vacuolar degeneration and congestion), gills (necrosis of lamellar epithelial cells, telangiectasia, and atrophy of secondary lamellae), heart (congestion, necrosis of neurons, microgliosis and intracellular edema), brain (congestion, myofibrosis, neutrophilic and myocarditis) and kidneys (necrosis of renal tubules, widening of urinary space, necrosis of renal tubular epithelial cells). A significantly escalate in oxidative stress while lower quantity of antioxidant biomarkers was documented in experimental fish. The findings of this study suggest that long-term exposure to lufenuron has negative health effects via induction of DNA damage, increased oxidative stress, lowering of enzymatic antioxidants profile and histological lesions in visceral organs of Nile tilapita (Oreochromis niloticus).",https://doi.org/10.29261/pakvetj/2023.012,
