Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
611,"Xingyi Chen, Chaoran Shi, Meihui He, Siqi Xiong, Xiaobo Xia",Endoplasmic reticulum stress: molecular mechanism and therapeutic targets,2023,Signal Transduction and Targeted Therapy,,https://www.semanticscholar.org/paper/1b8415712bfc8a0a7a3a4411a891d07a9dbb1091,,2,2026-01-21 20:58:25,Review,10.1038/s41392-023-01570-w,2059-3635,,8.0,,,,611,203.67,122,5,3,"The endoplasmic reticulum (ER) functions as a quality-control organelle for protein homeostasis, or “proteostasis”. The protein quality control systems involve ER-associated degradation, protein chaperons, and autophagy. ER stress is activated when proteostasis is broken with an accumulation of misfolded and unfolded proteins in the ER. ER stress activates an adaptive unfolded protein response to restore proteostasis by initiating protein kinase R-like ER kinase, activating transcription factor 6, and inositol requiring enzyme 1. ER stress is multifaceted, and acts on aspects at the epigenetic level, including transcription and protein processing. Accumulated data indicates its key role in protein homeostasis and other diverse functions involved in various ocular diseases, such as glaucoma, diabetic retinopathy, age-related macular degeneration, retinitis pigmentosa, achromatopsia, cataracts, ocular tumors, ocular surface diseases, and myopia. This review summarizes the molecular mechanisms underlying the aforementioned ocular diseases from an ER stress perspective. Drugs (chemicals, neurotrophic factors, and nanoparticles), gene therapy, and stem cell therapy are used to treat ocular diseases by alleviating ER stress. We delineate the advancement of therapy targeting ER stress to provide new treatment strategies for ocular diseases.",https://www.nature.com/articles/s41392-023-01570-w.pdf,
244,"G. Raghu, M. Berk, P. Campochiaro, H. Jaeschke, G. Marenzi, L. Richeldi, F. Wen, F. Nicoletti, P. Calverley",The Multifaceted Therapeutic Role of N-Acetylcysteine (NAC) in Disorders Characterized by Oxidative Stress,2020,Current Neuropharmacology,,https://www.semanticscholar.org/paper/40628f693480a06bba277e268484263e6e880e3a,,19,2026-01-21 20:58:25,JournalArticle,10.2174/1570159X19666201230144109,1570-159X,,19.0,,1202.0,1224.0,244,40.67,27,9,6,"Oxidative stress, which results in the damage of diverse biological molecules, is a ubiquitous cellular process implicated in the etiology of many illnesses. The sulfhydryl-containing tripeptide glutathione (GSH), which is synthesized and maintained at high concentrations in all cells, is one of the mechanisms by which cells protect themselves from oxidative stress. N-acetylcysteine (NAC), a synthetic derivative of the endogenous amino acid L-cysteine and a precursor of GSH, has been used for several decades as a mucolytic and as an antidote to acetaminophen (paracetamol) poisoning. As a mucolytic, NAC breaks the disulfide bonds of heavily cross-linked mucins, thereby reducing mucus viscosity. In vitro, NAC has antifibrotic effects on lung fibroblasts. As an antidote to acetaminophen poisoning, NAC restores the hepatic GSH pool depleted in the drug detoxification process. More recently, improved knowledge of the mechanisms by which NAC acts has expanded its clinical applications. In particular, the discovery that NAC can modulate the homeostasis of glutamate has prompted studies of NAC in neuropsychiatric diseases characterized by impaired glutamate homeostasis. This narrative review provides an overview of the most relevant and recent evidence on the clinical application of NAC, with a focus on respiratory diseases, acetaminophen poisoning, disorders of the central nervous system (chronic neuropathic pain, depression, schizophrenia, bipolar disorder, and addiction), cardiovascular disease, contrast-induced nephropathy, and ophthalmology (retinitis pigmentosa).",https://doi.org/10.2174/1570159x19666201230144109,
272,"J. Grieger, Steven M Soltys, R. Samulski",Production of Recombinant Adeno-associated Virus Vectors Using Suspension HEK293 Cells and Continuous Harvest of Vector From the Culture Media for GMP FIX and FLT1 Clinical Vector.,2016,Molecular therapy : the journal of the American Society of Gene Therapy,,https://www.semanticscholar.org/paper/0e3c00326c1c781552b177fbce1dd725ecc80bed,,15,2026-01-21 20:58:25,JournalArticle,10.1038/mt.2015.187,1525-0016,,24.0,2.0,287.0,297.0,272,27.2,91,3,10,"Adeno-associated virus (AAV) has shown great promise as a gene therapy vector in multiple aspects of preclinical and clinical applications. Many developments including new serotypes as well as self-complementary vectors are now entering the clinic. With these ongoing vector developments, continued effort has been focused on scalable manufacturing processes that can efficiently generate high-titer, highly pure, and potent quantities of rAAV vectors. Utilizing the relatively simple and efficient transfection system of HEK293 cells as a starting point, we have successfully adapted an adherent HEK293 cell line from a qualified clinical master cell bank to grow in animal component-free suspension conditions in shaker flasks and WAVE bioreactors that allows for rapid and scalable rAAV production. Using the triple transfection method, the suspension HEK293 cell line generates greater than 1 × 10(5) vector genome containing particles (vg)/cell or greater than 1 × 10(14) vg/l of cell culture when harvested 48 hours post-transfection. To achieve these yields, a number of variables were optimized such as selection of a compatible serum-free suspension media that supports both growth and transfection, selection of a transfection reagent, transfection conditions and cell density. A universal purification strategy, based on ion exchange chromatography methods, was also developed that results in high-purity vector preps of AAV serotypes 1-6, 8, 9 and various chimeric capsids tested. This user-friendly process can be completed within 1 week, results in high full to empty particle ratios (>90% full particles), provides postpurification yields (>1 × 10(13) vg/l) and purity suitable for clinical applications and is universal with respect to all serotypes and chimeric particles. To date, this scalable manufacturing technology has been utilized to manufacture GMP phase 1 clinical AAV vectors for retinal neovascularization (AAV2), Hemophilia B (scAAV8), giant axonal neuropathy (scAAV9), and retinitis pigmentosa (AAV2), which have been administered into patients. In addition, we report a minimum of a fivefold increase in overall vector production by implementing a perfusion method that entails harvesting rAAV from the culture media at numerous time-points post-transfection.",https://www.cell.com/article/S1525001616303343/pdf,
154,"M. Landecho, J. Yuste, Esteban Gandara, P. Sunsundegui, J. Quiroga, A. B. Alcaide, A. García-Layana",COVID‐19 retinal microangiopathy as an in vivo biomarker of systemic vascular disease?,2020,Journal of Internal Medicine,,https://www.semanticscholar.org/paper/fbce507873799b1714f97b12907efcae4c9d955f,,47,2026-01-21 20:58:25,JournalArticle,10.1111/joim.13156,0954-6820,,289.0,,116.0,120.0,154,25.67,22,7,6,"COVID‐19 is caused by SARS‐CoV‐2, a betacoronavirus that uses the angiotensin‐converting enzyme‐related carboxypeptidase (ACE2) receptor to gain entry into cells. ACE2 receptor is widely expressed in multiple organs, including the retina, an extension of the central nervous system. The ACE2 receptor is involved in the diabetic and hypertensive retinopathy. Additionally, coronaviruses cause ocular infections in animals, including retinitis, and optic neuritis.",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/joim.13156,
201,"K. Eldred, Sarah E. Hadyniak, Katarzyna A. Hussey, Boris Brenerman, Pingwu Zhang, Xitiz Chamling, Valentin M. Sluch, D. Welsbie, S. Hattar, James Taylor, K. Wahlin, D. Zack, R. Johnston",Thyroid hormone signaling specifies cone subtypes in human retinal organoids,2018,"Science (New York, N.Y.)",,https://www.semanticscholar.org/paper/a3d017225e2ee23133c520be037960655ebff1a7,,24,2026-01-21 20:58:25,JournalArticle,10.1126/science.aau6348,0193-4511,,362.0,,,,201,25.13,20,13,8,"Thyroid hormone in color vision development Cone photoreceptors in the eye enable color vision, responding to different wavelengths of light according to what opsin pigments they express. Eldred et al. studied organoids that recapitulate the development of the human retina and found that differentiation of cone cells into their tuned subtypes was regulated by thyroid hormone. Cones expressing short-wavelength (S) opsin developed first, and cones expressing long- and medium-wavelength (L/M) opsin developed later. The switch toward development of L/M cones depended on thyroid hormone signaling through the nuclear thyroid hormone receptor. Science, this issue p. eaau6348 Human retinal organoids offer an opportunity to study the pathways regulating development of color vision. INTRODUCTION Cone photoreceptors in the human retina enable daytime, color, and high-acuity vision. The three subtypes of human cones are defined by the visual pigment that they express: blue-opsin (short wavelength; S), green-opsin (medium wavelength; M), or red-opsin (long wavelength; L). Mutations that affect opsin expression or function cause various forms of color blindness and retinal degeneration. RATIONALE Our current understanding of the vertebrate eye has been derived primarily from the study of model organisms. We studied the human retina to understand the developmental mechanisms that generate the mosaic of mutually exclusive cone subtypes. Specification of human cones occurs in a two-step process. First, a decision occurs between S versus L/M cone fates. If the L/M fate is chosen, a subsequent choice is made between expression of L- or M-opsin. To determine the mechanism that controls the first decision between S and L/M cone fates, we studied human retinal organoids derived from stem cells. RESULTS We found that human organoids and retinas have similar distributions, gene expression profiles, and morphologies of cone subtypes. During development, S cones are specified first, followed by L/M cones. This temporal switch from specification of S cones to generation of L/M cones is controlled by thyroid hormone (TH) signaling. In retinal organoids that lacked thyroid hormone receptor β (Thrβ), all cones developed into the S subtype. Thrβ binds with high affinity to triiodothyronine (T3), the more active form of TH, to regulate gene expression. We observed that addition of T3 early during development induced L/M fate in nearly all cones. Thus, TH signaling through Thrβ is necessary and sufficient to induce L/M cone fate and suppress S fate. TH exists largely in two states: thyroxine (T4), the most abundant circulating form of TH, and T3, which binds TH receptors with high affinity. We hypothesized that the retina itself could modulate TH levels to control subtype fates. We found that deiodinase 3 (DIO3), an enzyme that degrades both T3 and T4, was expressed early in organoid and retina development. Conversely, deiodinase 2 (DIO2), an enzyme that converts T4 to active T3, as well as TH carriers and transporters, were expressed later in development. Temporally dynamic expression of TH-degrading and -activating proteins supports a model in which the retina itself controls TH levels, ensuring low TH signaling early to specify S cones and high TH signaling later in development to produce L/M cones. CONCLUSION Studies of model organisms and human epidemiology often generate hypotheses about human biology that cannot be studied in humans. Organoids provide a system to determine the mechanisms of human development, enabling direct testing of hypotheses in developing human tissue. Our studies identify temporal regulation of TH signaling as a mechanism that controls cone subtype specification in humans. Consistent with our findings, preterm human infants with low T3 and T4 have an increased incidence of color vision defects. Moreover, our identification of a mechanism that generates one cone subtype while suppressing the other, coupled with successful transplantation and incorporation of stem cell–derived photoreceptors in mice, suggests that the promise of therapies to treat human diseases such as color blindness, retinitis pigmentosa, and macular degeneration will be achieved in the near future. Temporally regulated TH signaling specifies cone subtypes. (A) Embryonic stem cell–derived human retinal organoids [wild type (WT)] generate S and L/M cones. Blue, S-opsin; green, L/M-opsin. (B) Organoids that lack thyroid hormone receptor β (Thrβ KO) generate all S cones. (C) Early activation of TH signaling (WT + T3) specifies nearly all L/M cones. (D) TH-degrading enzymes (such as DIO3) expressed early in development lower TH and promote S fate, whereas TH-activating regulators (such as DIO2) expressed later promote L/M fate. The mechanisms underlying specification of neuronal subtypes within the human nervous system are largely unknown. The blue (S), green (M), and red (L) cones of the retina enable high-acuity daytime and color vision. To determine the mechanism that controls S versus L/M fates, we studied the differentiation of human retinal organoids. Organoids and retinas have similar distributions, expression profiles, and morphologies of cone subtypes. S cones are specified first, followed by L/M cones, and thyroid hormone signaling controls this temporal switch. Dynamic expression of thyroid hormone–degrading and –activating proteins within the retina ensures low signaling early to specify S cones and high signaling late to produce L/M cones. This work establishes organoids as a model for determining mechanisms of human development with promising utility for therapeutics and vision repair.",https://europepmc.org/articles/pmc6249681?pdf=render,
216,"Madeline Yung, M. Klufas, D. Sarraf",Clinical applications of fundus autofluorescence in retinal disease,2016,International Journal of Retina and Vitreous,,https://www.semanticscholar.org/paper/c207b0f5ddbf83522c9473fad444562ad95dcf89,,22,2026-01-21 20:58:25,JournalArticle,10.1186/s40942-016-0035-x,2056-9920,,2.0,,,,216,21.6,72,3,10,"Fundus autofluorescence (FAF) is a non-invasive retinal imaging modality used in clinical practice to provide a density map of lipofuscin, the predominant ocular fluorophore, in the retinal pigment epithelium. Multiple commercially available imaging systems, including the fundus camera, the confocal scanning laser ophthalmoscope, and the ultra-widefield imaging device, are available to the clinician. Each offers unique advantages for evaluating various retinal diseases. The clinical applications of FAF continue to expand. It is now an essential tool for evaluating age related macular degeneration, macular dystrophies, retinitis pigmentosa, white dot syndromes, retinal drug toxicities, and various other retinal disorders. FAF may detect abnormalities beyond those detected on funduscopic exam, fluorescein angiography, or optical coherence tomography, and can be used to elucidate disease pathogenesis, form genotype-phenotype correlations, diagnose and monitor disease, and evaluate novel therapies. Given its ease of use, non-invasive nature, and value in characterizing retinal disease, FAF enjoys increasing clinical relevance. This review summarizes common ocular fluorophores, imaging modalities, and FAF findings for a wide spectrum of retinal disorders.",https://journalretinavitreous.biomedcentral.com/track/pdf/10.1186/s40942-016-0035-x,
231,"G. Wheway, M. Schmidts, D. Mans, K. Szymanska, Thanh-Minh T. Nguyen, Hilary Racher, Ian G. Phelps, G. Toedt, Julie E. Kennedy, K. Wunderlich, N. Sorusch, Z. Abdelhamed, S. Natarajan, W. Herridge, J. V. Reeuwijk, N. Horn, K. Boldt, D. Parry, S. Letteboer, S. Roosing, M. Adams, S. Bell, J. Bond, J. Higgins, E. Morrison, D. Tomlinson, G. Slaats, Teunis J. P. van Dam, Lijia Huang, K. Kessler, A. Giessl, C. Logan, E. Boyle, J. Shendure, S. Anazi, Mohammed A. Aldahmesh, S. Hazzaa, R. Hegele, C. Ober, P. Frosk, A. Mhanni, B. Chodirker, A. Chudley, R. Lamont, F. Bernier, C. Beaulieu, P. Gordon, R. Pon, Clement Donahue, A. Barkovich, Louis Wolf, C. Toomes, C. Thiel, K. Boycott, M. Mckibbin, C. Inglehearn, F. Stewart, H. Omran, M. Huynen, P. Sergouniotis, P. Sergouniotis, F. Alkuraya, J. Parboosingh, A. Innes, C. Willoughby, R. Giles, A. Webster, Andrew R Webster, M. Ueffing, M. Ueffing, O. Blacque, J. Gleeson, U. Wolfrum, P. Beales, T. Gibson, D. Doherty, H. Mitchison, R. Roepman, Colin A. Johnson",An siRNA-based functional genomics screen for the identification of regulators of ciliogenesis and ciliopathy genes,2015,Nature cell biology,,https://www.semanticscholar.org/paper/829e2d67357f003a202398955b9b9459e61bee76,,21,2026-01-21 20:58:25,JournalArticle,10.1038/ncb3201,1465-7392,,17.0,,1074.0,1087.0,231,21.0,23,79,11,"Defects in primary cilium biogenesis underlie the ciliopathies, a growing group of genetic disorders. We describe a whole-genome siRNA-based reverse genetics screen for defects in biogenesis and/or maintenance of the primary cilium, obtaining a global resource. We identify 112 candidate ciliogenesis and ciliopathy genes, including 44 components of the ubiquitin–proteasome system, 12 G-protein-coupled receptors, and 3 pre-mRNA processing factors (PRPF6, PRPF8 and PRPF31) mutated in autosomal dominant retinitis pigmentosa. The PRPFs localize to the connecting cilium, and PRPF8- and PRPF31-mutated cells have ciliary defects. Combining the screen with exome sequencing data identified recessive mutations in PIBF1, also known as CEP90, and C21orf2, also known as LRRC76, as causes of the ciliopathies Joubert and Jeune syndromes. Biochemical approaches place C21orf2 within key ciliopathy-associated protein modules, offering an explanation for the skeletal and retinal involvement observed in individuals with C21orf2 variants. Our global, unbiased approaches provide insights into ciliogenesis complexity and identify roles for unanticipated pathways in human genetic disease.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4536769,
167,"M. Rocco, M. Soligo, L. Manni, L. Aloe",Nerve Growth Factor: Early Studies and Recent Clinical Trials,2018,Current Neuropharmacology,,https://www.semanticscholar.org/paper/c90408574c5a77914e22d8dc7ef93e4d6beb5551,,36,2026-01-21 20:58:25,Review,10.2174/1570159X16666180412092859,1570-159X,,16.0,,1455.0,1465.0,167,20.88,42,4,8,"Since its discovery, nerve growth factor (NGF) has long occupied a critical role in developmental and adult neuro-biology for its many important regulatory functions on the survival, growth and differentiation of nerve cells in the peripheral and central nervous system. NGF is the first discovered member of a family of neurotrophic factors, collectively indicated as neurotrophins, (which include brain-derived neurotrophic factor, neurotrophin-3 and neurotrophin 4/5). NGF was discov-ered for its action on the survival and differentiation of selected populations of peripheral neurons. Since then, an enormous number of basic and human studies were undertaken to explore the role of purified NGF to prevent the death of NGF-receptive cells. These studies revealed that NGF possesses important therapeutic properties, after topical administration, on human cutaneous pressure ulcer, corneal ulcers, glaucoma, retinal maculopathy, Retinitis Pigmentosa and in pediatric optic gliomas and brain traumas. The aim of this review is to present our previous, recent and ongoing clinical studies on the ther-apeutic properties of NGF.",https://europepmc.org/articles/pmc6295934?pdf=render,
124,"Weiwei Du, Yuanlong An, Xiangdong He, Donglei Zhang, Wei He",Protection of Kaempferol on Oxidative Stress-Induced Retinal Pigment Epithelial Cell Damage,2018,Oxidative Medicine and Cellular Longevity,,https://www.semanticscholar.org/paper/d818016653728edaf063bee7033bc257e24ef58d,,70,2026-01-21 20:58:25,JournalArticle,10.1155/2018/1610751,1942-0994,,2018.0,,,,124,15.5,25,5,8,"The protection of retinal pigment epithelium (RPE) injury plays an important role in the prevention of or in delaying the pathological progress of retinal degeneration diseases, like age-related macular degeneration (AMD), diabetic retinopathy, and retinitis pigmentosa. Oxidative stress has been identified as a major inducer of RPE injury, which eventually could lead to a loss of vision. Kaempferol is a natural flavonoid widely distributed in many edible plants, fruits, and traditional medicines and has been reported to have antioxidant, anti-inflammatory, anticancer, and antimicrobial activities. The present study demonstrates that the total antioxidant capacity of kaempferol is approximately two times stronger than that of lutein which is also a natural antioxidant that is widely used in the prevention or treatment of AMD. Our data indicates that kaempferol protects human RPE cells (ARPE-19) from hydrogen peroxide- (H2O2-) induced oxidative cell damage and apoptosis through the signaling pathways involving Bax/Bcl-2 and caspase-3 molecules proofed by real-time PCR and Western blot results. Kaempferol also inhibits the upregulated vascular endothelial growth factor (VEGF) mRNA expression levels induced by H2O2 in ARPE-19 cells and affects the oxidation and antioxidant imbalanced system in ARPE-19 cells treated by H2O2 through the regulations of both the activities of reactive oxygen species (ROS) and superoxide dismutase (SOD). Furthermore, our in vivo experimental results show that in sodium iodate-induced retinal degeneration rat model, kaempferol could protect sodium iodate-induced pathological changes of retina tissue and retinal cells apoptosis as well as the upregulated VEGF protein expression in RPE cells. In summary, these novel findings demonstrate that kaempferol could protect oxidative stressed-human RPE cell damage through its antioxidant activity and antiapoptosis function, suggesting that kaempferol has a potential role in the prevention and therapeutic treatment of AMD or other retinal diseases mediated by oxidative stress.",https://doi.org/10.1155/2018/1610751,
124,"M. Beyeler, D. Nanduri, J. Weiland, Ariel S. Rokem, G. Boynton, I. Fine",A model of ganglion axon pathways accounts for percepts elicited by retinal implants,2018,Scientific Reports,,https://www.semanticscholar.org/paper/9cb3062b16c4176a87e39369b10c1065cc96e6ac,,71,2026-01-21 20:58:25,JournalArticle,10.1038/s41598-019-45416-4,2045-2322,,9.0,,,,124,15.5,21,6,8,"Degenerative retinal diseases such as retinitis pigmentosa and macular degeneration cause irreversible vision loss in more than 10 million people worldwide. Retinal prostheses, now implanted in over 250 patients worldwide, electrically stimulate surviving cells in order to evoke neuronal responses that are interpreted by the brain as visual percepts (‘phosphenes’). However, instead of seeing focal spots of light, current implant users perceive highly distorted phosphenes that vary in shape both across subjects and electrodes. We characterized these distortions by asking users of the Argus retinal prosthesis system (Second Sight Medical Products Inc.) to draw electrically elicited percepts on a touchscreen. Using ophthalmic fundus imaging and computational modeling, we show that elicited percepts can be accurately predicted by the topographic organization of optic nerve fiber bundles in each subject’s retina, successfully replicating visual percepts ranging from ‘blobs’ to oriented ‘streaks’ and ‘wedges’ depending on the retinal location of the stimulating electrode. This provides the first evidence that activation of passing axon fibers accounts for the rich repertoire of phosphene shape commonly reported in psychophysical experiments, which can severely distort the quality of the generated visual experience. Overall our findings argue for more detailed modeling of biological detail across neural engineering applications.",https://www.nature.com/articles/s41598-019-45416-4.pdf,
