Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
25969,"A. Tricco, Erin Lillie, W. Zarin, K. O’Brien, H. Colquhoun, D. Levac, D. Moher, M. Peters, T. Horsley, L. Weeks, S. Hempel, E. Akl, Christine Chang, J. McGowan, L. Stewart, L. Hartling, Adrian Aldcroft, Michael Wilson, C. Garritty, S. Lewin, C. Godfrey, M. Macdonald, Etienne V. Langlois, K. Soares-Weiser, J. Moriarty, T. Clifford, zge Tunalp, S. Straus",PRISMA Extension for Scoping Reviews (PRISMA-ScR): Checklist and Explanation,2018,Annals of Internal Medicine,,https://www.semanticscholar.org/paper/450106c6c960424b365249f2a301ce0abe24e346,,2,2026-01-21 21:26:01,JournalArticle,10.7326/M18-0850,0003-4819,,169.0,,467.0,473.0,25969,3246.13,2597,28,8,"Scoping reviews can be conducted to meet various objectives. They may examine the extent (that is, size), range (variety), and nature (characteristics) of the evidence on a topic or question; determine the value of undertaking a systematic review; summarize findings from a body of knowledge that is heterogeneous in methods or discipline; or identify gaps in the literature to aid the planning and commissioning of future research (1, 2). A recent scoping review by members of our team suggested that although the number of scoping reviews in the literature is increasing steadily, methodological and reporting quality needs to improve in order to facilitate complete and transparent reporting (1). Results from a survey on scoping review terminology, definitions, and methods showed a lack of consensus on how to conduct and report scoping reviews (3). The Joanna Briggs Institute (JBI) published a guidance document for the conduct of scoping reviews (4) (updated in 2017 [5]) based on earlier work by Arksey and O'Malley (6) and Levac and colleagues (7). However, a reporting guideline for scoping reviews currently does not exist. Reporting guidelines outline a minimum set of items to include in research reports and have been shown to increase methodological transparency and uptake of research findings (8, 9). Although a reporting guideline exists for systematic reviewsthe PRISMA (Preferred Reporting Items for Systematic reviews and Meta-Analyses) statement (10)scoping reviews serve a different purpose (11). Systematic reviews are useful for answering clearly defined questions (for example, Does this intervention improve specified outcomes when compared with a given comparator in this population?), whereas scoping reviews are useful for answering much broader questions (such as What is the nature of the evidence for this intervention? or What is known about this concept?). Given the difference in objectives, and therefore in the methodological approach (such as presence vs. absence of a risk-of-bias assessment or meta-analysis), scoping reviews should have different essential reporting items from systematic reviews. Consequently, some PRISMA items may not be appropriate, whereas other important considerations may be missing (1214). It was decided that a PRISMA extension for scoping reviews was needed to provide reporting guidance for this specific type of knowledge synthesis. This extension is also intended to apply to evidence maps (15, 16), which share similarities with scoping reviews and involve a systematic search of a body of literature to identify knowledge gaps, with a visual representation of results (such as a figure or graph). Methods The PRISMA-ScR (PRISMA extension for Scoping Reviews) was developed according to published guidance by the EQUATOR (Enhancing the QUAlity and Transparency Of health Research) Network for the development of reporting guidelines (9). The St. Michael's Hospital Research Ethics Board granted research ethics approval for this study on 15 August 2016. Protocol, Advisory Board, and Expert Panel Our protocol was drafted by the research team and revised as necessary by the advisory board before being listed as a reporting guideline on the EQUATOR (17) and PRISMA (18) Web sites. The research team included 2 leads (A.C.T. and S.E.S.) and 2 research coordinators (E.L. and W.Z.), none of whom participated in the scoring exercises, and a 4-member advisory board (K.K.O., H.C., D.L., and D.M.) with extensive experience doing scoping reviews or developing reporting guidelines. We aimed to form an expert panel of approximately 30 members that would be representative of different geography and stakeholder types and research experiences, including persons with experience in the conduct, dissemination, or uptake of scoping reviews. Survey Development and Round 1 of Delphi The initial step in developing the Delphi survey via Qualtrics (an online survey platform) (19) involved identifying potential modifications to the original 27-item PRISMA checklist. The modifications were based on a research program carried out by members of the advisory board to better understand scoping review practices (1, 3, 20) and included a broader research question and literature search strategy, optional risk-of-bias assessment and consultation exercise (whereby relevant stakeholders contribute to the work, as described by Arksey and O'Malley [6]), and a qualitative analysis. For round 1 of scoring, we prepared a draft of the PRISMA-ScR (Supplement) and asked expert panel members to rate their agreement with each of the proposed reporting items using a 7-point Likert scale (1 = entirely disagree, 2 = mostly disagree, 3 = somewhat disagree, 4 = neutral, 5 = somewhat agree, 6 = mostly agree, and 7 = entirely agree). Each survey item included an optional text box where respondents could provide comments. The research team calibrated the survey for content and clarity before administering it and sent biweekly reminders to optimize participation. Supplement. PRISMA-ScR Round 1 Survey (With Information Sheet) Survey Analysis To be conservative, a threshold for 85% agreement was established a priori for each of the reporting items to indicate consensus among the expert panel. This rule required that at least 85% of the panel mostly or entirely agreed (values of 6 or 7 on the Likert scale) with the inclusion of the item in the PRISMA-ScR. If agreement was less than 85%, it was considered to be discrepant. This standard was used for all 3 rounds of scoring to inform the final checklist. For ease and consistency with how the survey questions were worded, we did not include a provision for agreement on exclusion (that is, 85% of answers corresponding to values of 1 or 2 on the Likert scale). All comments were summarized to help explain the scorings and identify any issues. For the analysis, the results were stratified by group (in-person meeting vs. online, hereafter e-Delphi) because discrepant items could differ between groups. In-Person Group (Round 2 of Delphi) The Chatham House rule (21) was established at the beginning of the meeting, whereby participants were free to use information that is shared but were not permitted to reveal the identity or affiliation of the speaker. Expert panel members were given their individual results; the overall group distribution, median, and interquartile range; a summary of the JBI methodological guidance (4); and preliminary feedback from the e-Delphi group. These data were used to generate and inform the discussion about each discrepant item from round 1. Two researchers (A.C.T. and S.E.S.) facilitated the discussion using a modified nominal group technique (22) to reach consensus. Panel members were subsequently asked to rescore the discrepant items using sli.do (23), a live audience-response system in a format that resembled the round 1 survey. For items that failed to meet the threshold for consensus, working groups were assembled. The meeting was audio-recorded and transcribed using TranscribeMe (24), and 3 note-takers independently documented the main discussion points. The transcript was annotated to complement a master summary of the discussion points, which was compiled using the 3 note-takers' files. E-Delphi Group (Round 2 of Delphi) Those who could not attend the in-person meeting participated via an online discussion exercise using Conceptboard (25), a visual collaboration platform that allows users to provide feedback on whiteboards in real time. The discrepant items from round 1 were presented as a single whiteboard, and questions (for example, After reviewing your survey results with respect to this item, please share why you rated this item the way you did) were assigned to participants as tasks to facilitate the discussion. E-Delphi panel members received the same materials as in-person participants and were encouraged to respond to others' comments and interact through a chat feature. The second round of scoring was done in Qualtrics using a similar format as in round 1. A summary of the Conceptboard discussion, as well as the annotated meeting transcript and master summary document, were shared so that participants could learn about the perspectives of the in-person group before rescoring. Working Groups and Round 3 of Delphi To enable panel-wide dialogue and refine the checklist items before the final round of scoring, working groups were created and collaborated by teleconference and e-mail. Their task was to discuss the discrepant items in terms of the key issues and considerations (relating to both concepts and wording) that had been raised in earlier stages across both groups. To harmonize the data from the 2 groups, a third round of scoring exercise was administered using Qualtrics (19). In this step, suggested modifications (in terms of both concepts and wording) from all previous stages were incorporated into the items that had failed to reach consensus in the first 2 rounds across both groups, and the full panel scored this updated list. Interactive Workshop (Testing) A workshop led by the lead investigator (A.C.T.) and facilitated by members of the advisory board and expert panel (S.E.S., C.M.G., C.G., T.H., M.T.M., and M.D.J.P.) was held as part of the Global Evidence Summit in Cape Town, South Africa, in September 2017. Participants (researchers, scientists, policymakers, managers, and students) tested the checklist by applying the PRISMA-ScR to a scoping review on a health-related topic (26). Role of the Funding Source This work was supported by a grant from the Canadian Institutes of Health Research. The funding source had no role in designing the study; collecting, analyzing, or interpreting the data; writing the manuscript; or deciding to submit it for publication. Results Expert Panel A total of 37 persons were invited to participate, of whom 31 completed round 1 and 24 completed all 3 rounds of scoring. The Figure presents results of the modified Delphi, in",https://eprints.whiterose.ac.uk/136633/1/PRISMA_ScR_Manuscript_July6th_clean_1_.pdf,
8141,"R. Kalluri, Valerie S. LeBleu","The biology, function, and biomedical applications of exosomes",2020,Science,,https://www.semanticscholar.org/paper/ac5154c68f01e1618031b82ea5ef48f061d8e14b,,9,2026-01-21 21:26:01,Review,10.1126/science.aau6977,0193-4511,,367.0,,,,8141,1356.83,4071,2,6,"Clinical uses of cellular communication Exosomes are a type of extracellular vesicle that contain constituents (protein, DNA, and RNA) of the cells that secrete them. They are taken up by distant cells, where they can affect cell function and behavior. Intercellular communication through exosomes seems to be involved in the pathogenesis of various disorders, including cancer, neurodegeneration, and inflammatory diseases. In a Review, Kalluri and LeBleu discuss the biogenesis and function of exosomes in disease, highlighting areas where more research is needed. They also discuss the potential clinical applications of exosome profiling for diagnostics and exosome-mediated delivery of therapeutics to target disease cells. Science, this issue p. eaau6977 BACKGROUND All cells, prokaryotes and eukaryotes, release extracellular vesicles (EVs) as part of their normal physiology and during acquired abnormalities. EVs can be broadly divided into two categories, ectosomes and exosomes. Ectosomes are vesicles that pinch off the surface of the plasma membrane via outward budding, and include microvesicles, microparticles, and large vesicles in the size range of ~50 nm to 1 μm in diameter. Exosomes are EVs with a size range of ~40 to 160 nm (average ~100 nm) in diameter with an endosomal origin. Sequential invagination of the plasma membrane ultimately results in the formation of multivesicular bodies, which can intersect with other intracellular vesicles and organelles, contributing to diversity in the constituents of exosomes. Depending on the cell of origin, EVs, including exosomes, can contain many constituents of a cell, including DNA, RNA, lipids, metabolites, and cytosolic and cell-surface proteins. The physiological purpose of generating exosomes remains largely unknown and needs investigation. One speculated role is that exosomes likely remove excess and/or unnecessary constituents from cells to maintain cellular homeostasis. Recent studies reviewed here also indicate a functional, targeted, mechanism-driven accumulation of specific cellular components in exosomes, suggesting that they have a role in regulating intercellular communication. ADVANCES Exosomes are associated with immune responses, viral pathogenicity, pregnancy, cardiovascular diseases, central nervous system–related diseases, and cancer progression. Proteins, metabolites, and nucleic acids delivered by exosomes into recipient cells effectively alter their biological response. Such exosome-mediated responses can be disease promoting or restraining. The intrinsic properties of exosomes in regulating complex intracellular pathways has advanced their potential utility in the therapeutic control of many diseases, including neurodegenerative conditions and cancer. Exosomes can be engineered to deliver diverse therapeutic payloads, including short interfering RNAs, antisense oligonucleotides, chemotherapeutic agents, and immune modulators, with an ability to direct their delivery to a desired target. The lipid and protein composition of exosomes can affect their pharmacokinetic properties, and their natural constituents may play a role in enhanced bioavailability and in minimizing adverse reactions. In addition to their therapeutic potential, exosomes also have the potential to aid in disease diagnosis. They have been reported in all biological fluids, and the composition of the complex cargo of exosomes is readily accessible via sampling of biological fluids (liquid biopsies). Exosome-based liquid biopsy highlights their potential utility in diagnosis and determining the prognosis of patients with cancer and other diseases. Disease progression and response to therapy may also be ascertained by a multicomponent analysis of exosomes. OUTLOOK The study of exosomes is an active area of research. Ongoing technological and experimental advances are likely to yield valuable information regarding their heterogeneity and biological function(s), as well as enhance our ability to harness their therapeutic and diagnostic potential. As we develop more standardized purification and analytical procedures for the study of exosomes, this will likely reveal their functional heterogeneity. Nonetheless, functional readouts using EVs enriched for exosomes have already provided new insights into their contribution to various diseases. New genetic mouse models with the ability for de novo or induced generation of cell-specific exosomes in health and disease will likely show the causal role of exosomes in cell-to-cell communication locally and between organs. Whether exosome generation and content change with age needs investigation, and such information could offer new insights into tissue senescence, organ deterioration, and programmed or premature aging. Whether EVs and/or exosomes preceded the first emergence of the single-cell organism on the planet is tempting to speculate, and focused bioelectric and biochemical experiments in the future could reveal their cell-independent biological functions. Single-exosome identification and isolation and cryoelectron microscopy analyses have the potential to substantially improve our understanding of the basic biology of exosomes and their use in applied science and technology. Such knowledge will inform the therapeutic potential of exosomes for various diseases, including cancer and neurodegenerative diseases. Exosomes: A cell-to-cell transit system in the human body with pleiotropic functions. Exosomes are extracellular vesicles generated by all cells and they carry nucleic acids, proteins, lipids, and metabolites. They are mediators of near and long-distance intercellular communication in health and disease and affect various aspects of cell biology. The study of extracellular vesicles (EVs) has the potential to identify unknown cellular and molecular mechanisms in intercellular communication and in organ homeostasis and disease. Exosomes, with an average diameter of ~100 nanometers, are a subset of EVs. The biogenesis of exosomes involves their origin in endosomes, and subsequent interactions with other intracellular vesicles and organelles generate the final content of the exosomes. Their diverse constituents include nucleic acids, proteins, lipids, amino acids, and metabolites, which can reflect their cell of origin. In various diseases, exosomes offer a window into altered cellular or tissue states, and their detection in biological fluids potentially offers a multicomponent diagnostic readout. The efficient exchange of cellular components through exosomes can inform their applied use in designing exosome-based therapeutics.",https://science.sciencemag.org/content/sci/367/6478/eaau6977.full.pdf,
7045,"Clare Bycroft, C. Freeman, D. Petkova, G. Band, L. Elliott, Kevin Sharp, A. Motyer, Damjan Vukcevic, Olivier Delaneau, Jared O'Connell, A. Cortes, S. Welsh, Alan Young, Mark Effingham, G. McVean, S. Leslie, N. Allen, P. Donnelly, J. Marchini",The UK Biobank resource with deep phenotyping and genomic data,2018,Nature,,https://www.semanticscholar.org/paper/a9cc79a5df0f7802145401b464e4bb30c23b8efa,,13,2026-01-21 21:26:01,JournalArticle,10.1038/s41586-018-0579-z,0028-0836,,562.0,,203.0,209.0,7045,880.63,705,19,8,"The UK Biobank project is a prospective cohort study with deep genetic and phenotypic data collected on approximately 500,000 individuals from across the United Kingdom, aged between 40 and 69 at recruitment. The open resource is unique in its size and scope. A rich variety of phenotypic and health-related information is available on each participant, including biological measurements, lifestyle indicators, biomarkers in blood and urine, and imaging of the body and brain. Follow-up information is provided by linking health and medical records. Genome-wide genotype data have been collected on all participants, providing many opportunities for the discovery of new genetic associations and the genetic bases of complex traits. Here we describe the centralized analysis of the genetic data, including genotype quality, properties of population structure and relatedness of the genetic data, and efficient phasing and genotype imputation that increases the number of testable variants to around 96 million. Classical allelic variation at 11 human leukocyte antigen genes was imputed, resulting in the recovery of signals with known associations between human leukocyte antigen alleles and many diseases. Deep phenotype and genome-wide genetic data from 500,000 individuals from the UK Biobank, describing population structure and relatedness in the cohort, and imputation to increase the number of testable variants to 96 million.",https://www.nature.com/articles/s41586-018-0579-z.pdf,
1708,"J. Ernst, Pouya Kheradpour, T. Mikkelsen, N. Shoresh, L. D. Ward, C. Epstein, Xiaolan Zhang, Lili Wang, Robbyn Issner, Michael J. Coyne, Manching Ku, Timothy J. Durham, Manolis Kellis, B. Bernstein",SICKO: Systematic Imaging of Caenorhabditis Killing Organisms,2024,bioRxiv,,https://www.semanticscholar.org/paper/3096b2cdf21d677e179ff6eb6706bc5a10399e1b,,262,2026-01-21 21:26:01,JournalArticle,10.1101/2023.02.17.529009,,,,,,,1708,854.0,171,14,2,"Caenorhabditis elegans are an important model system for research on host-microbe interaction. Their rapid life cycle, short lifespan, and transparent body structure allow simple quantification of microbial load and the influence of microbial exposure on host survival. C. elegans host-microbe interaction studies typically examine group survival and infection severity at fixed timepoints. Here we present an imaging pipeline, Systematic Imaging of Caenorhabditis Killing Organisms (SICKO), that allows longitudinal characterization of microbes colonizing isolated C. elegans, enabling dynamic tracking of tissue colonization and host survival in the same animals. Using SICKO, we show that Escherichia coli or Pseudomonas aeruginosa gut colonization dramatically shortens C. elegans lifespan and that immunodeficient animals lacking pmk-1 are more susceptible to colonization but display similar colony growth relative to wild type. SICKO opens new avenues for detailed research into bacterial pathogenesis, the benefits of probiotics, and the role of the microbiome in host health.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11326133,
11303,V. Basevi,Standards of Medical Care in Diabetes—2012,2011,Diabetes Care,,https://www.semanticscholar.org/paper/faed63c72fdecedf380d819a1f29f204c8f9e289,,5,2026-01-21 21:26:01,Review,10.2337/dc12-s011,0149-5992,,35.0,,,,11303,753.53,11303,1,15,"D iabetes mellitus is a chronic illness that requires continuing medical care and ongoing patient self-management education and support to prevent acute complications and to reduce the risk of long-term complications. Diabetes care is complex and requires that many issues, beyond glycemic control, be addressed. A large body of evidence exists that supports a range of interventions to improve diabetes outcomes. These standards of care are intended to provide clinicians, patients, researchers, payers, and other interested individuals with the components of diabetes care, general treatment goals, and tools to evaluate the quality of care. While individual preferences, comorbidities, and other patient factors may require modification of goals, targets that are desirable for most patients with diabetes are provided. Specifically titled sections of the standards address children with diabetes, pregnant women, and people with prediabetes. These standards are not intended to preclude clinical judgment or more extensive evaluation and management of the patient by other specialists as needed. For more detailed information about management of diabetes, refer to references 1–3. The recommendations included are screening, diagnostic, and therapeutic actions that are known or believed to favorably affect health outcomes of patients with diabetes. A large number of these interventions have been shown to be cost-effective (4). A grading system (Table 1), developed by the American Diabetes Association (ADA) andmodeled after existingmethods, was utilized to clarify and codify the evidence that forms the basis for the recommendations. The level of evidence that supports each recommendation is listed after each recommendation using the letters A, B, C, or E. These standards of care are revised annually by the ADA’s multidisciplinary Professional Practice Committee, incorporating new evidence. For the current revision, committee members systematically searched Medline for human studies related to each subsection and published since 1 January 2010. Recommendations (bulleted at the beginning of each subsection and also listed in the “Executive Summary: Standards of Medical Care in Diabetesd2012”) were revised based on new evidence or, in some cases, to clarify the prior recommendation or match the strength of the wording to the strength of the evidence. A table linking the changes in recommendations to new evidence can be reviewed at http:// professional.diabetes.org/CPR_Search. aspx. Subsequently, as is the case for all Position Statements, the standards of care were reviewed and approved by the ExecutiveCommittee of ADA’s Board ofDirectors, which includes health care professionals, scientists, and lay people. Feedback from the larger clinical community was valuable for the 2012 revision of the standards. Readers who wish to comment on the “Standards of Medical Care in Diabetesd2012” are invited to do so at http://professional.diabetes.org/ CPR_Search.aspx. Members of the Professional Practice Committee disclose all potential financial conflicts of interest with industry. These disclosures were discussed at the onset of the standards revisionmeeting. Members of the committee, their employer, and their disclosed conflicts of interest are listed in the “Professional PracticeCommitteeMembers” table (see pg. S109). The AmericanDiabetes Association funds development of the standards and all its position statements out of its general revenues and does not utilize industry support for these purposes.",https://care.diabetesjournals.org/content/diacare/27/suppl_1/s15.full.pdf,
8647,"Cynthia L Ogden, M. Carroll, Brian K. Kit, K. Flegal","Prevalence of childhood and adult obesity in the United States, 2011-2012.",2014,JAMA,,https://www.semanticscholar.org/paper/c38cfa24f2593b05b83caa372ad96847c9897fe6,,8,2026-01-21 21:26:01,JournalArticle,10.1001/jama.2014.732,,,311.0,8.0,806.0,14.0,8647,720.58,2162,4,12,"IMPORTANCE More than one-third of adults and 17% of youth in the United States are obese, although the prevalence remained stable between 2003-2004 and 2009-2010. OBJECTIVE To provide the most recent national estimates of childhood obesity, analyze trends in childhood obesity between 2003 and 2012, and provide detailed obesity trend analyses among adults. DESIGN, SETTING, AND PARTICIPANTS Weight and height or recumbent length were measured in 9120 participants in the 2011-2012 nationally representative National Health and Nutrition Examination Survey. MAIN OUTCOMES AND MEASURES In infants and toddlers from birth to 2 years, high weight for recumbent length was defined as weight for length at or above the 95th percentile of the sex-specific Centers for Disease Control and Prevention (CDC) growth charts. In children and adolescents aged 2 to 19 years, obesity was defined as a body mass index (BMI) at or above the 95th percentile of the sex-specific CDC BMI-for-age growth charts. In adults, obesity was defined as a BMI greater than or equal to 30. Analyses of trends in high weight for recumbent length or obesity prevalence were conducted overall and separately by age across 5 periods (2003-2004, 2005-2006, 2007-2008, 2009-2010, and 2011-2012). RESULTS In 2011-2012, 8.1% (95% CI, 5.8%-11.1%) of infants and toddlers had high weight for recumbent length, and 16.9% (95% CI, 14.9%-19.2%) of 2- to 19-year-olds and 34.9% (95% CI, 32.0%-37.9%) of adults (age-adjusted) aged 20 years or older were obese. Overall, there was no significant change from 2003-2004 through 2011-2012 in high weight for recumbent length among infants and toddlers, obesity in 2- to 19-year-olds, or obesity in adults. Tests for an interaction between survey period and age found an interaction in children (P = .03) and women (P = .02). There was a significant decrease in obesity among 2- to 5-year-old children (from 13.9% to 8.4%; P = .03) and a significant increase in obesity among women aged 60 years and older (from 31.5% to 38.1%; P = .006). CONCLUSIONS AND RELEVANCE Overall, there have been no significant changes in obesity prevalence in youth or adults between 2003-2004 and 2011-2012. Obesity prevalence remains high and thus it is important to continue surveillance.",https://europepmc.org/articles/pmc4770258?pdf=render,
3693,"Ioannis Manisalidis, E. Stavropoulou, Agathangelos Stavropoulos, E. Bezirtzoglou",Environmental and Health Impacts of Air Pollution: A Review,2020,Frontiers in Public Health,,https://www.semanticscholar.org/paper/5bf415d60b4ca6ee9738beb81004c7182b267965,,59,2026-01-21 21:26:01,Review,10.3389/fpubh.2020.00014,2296-2565,,8.0,,,,3693,615.5,923,4,6,"One of our era's greatest scourges is air pollution, on account not only of its impact on climate change but also its impact on public and individual health due to increasing morbidity and mortality. There are many pollutants that are major factors in disease in humans. Among them, Particulate Matter (PM), particles of variable but very small diameter, penetrate the respiratory system via inhalation, causing respiratory and cardiovascular diseases, reproductive and central nervous system dysfunctions, and cancer. Despite the fact that ozone in the stratosphere plays a protective role against ultraviolet irradiation, it is harmful when in high concentration at ground level, also affecting the respiratory and cardiovascular system. Furthermore, nitrogen oxide, sulfur dioxide, Volatile Organic Compounds (VOCs), dioxins, and polycyclic aromatic hydrocarbons (PAHs) are all considered air pollutants that are harmful to humans. Carbon monoxide can even provoke direct poisoning when breathed in at high levels. Heavy metals such as lead, when absorbed into the human body, can lead to direct poisoning or chronic intoxication, depending on exposure. Diseases occurring from the aforementioned substances include principally respiratory problems such as Chronic Obstructive Pulmonary Disease (COPD), asthma, bronchiolitis, and also lung cancer, cardiovascular events, central nervous system dysfunctions, and cutaneous diseases. Last but not least, climate change resulting from environmental pollution affects the geographical distribution of many infectious diseases, as do natural disasters. The only way to tackle this problem is through public awareness coupled with a multidisciplinary approach by scientific experts; national and international organizations must address the emergence of this threat and propose sustainable solutions.",https://www.frontiersin.org/articles/10.3389/fpubh.2020.00014/pdf,
2531,"J. Wilding, R. Batterham, S. Calanna, M. Davies, L. V. Van Gaal, I. Lingvay, B. McGowan, J. Rosenstock, Marie T D Tran, T. Wadden, S. Wharton, K. Yokote, N. Zeuthen, R. Kushner",Once-Weekly Semaglutide in Adults with Overweight or Obesity.,2021,The New England journal of medicine,,https://www.semanticscholar.org/paper/00089c657bd5b957b51f67c6c9b80c7d17ce9c5a,,114,2026-01-21 21:26:01,JournalArticle,10.1056/NEJMoa2032183,0028-4793,,,,,,2531,506.2,253,14,5,"BACKGROUND Obesity is a global health challenge with few pharmacologic options. Whether adults with obesity can achieve weight loss with once-weekly semaglutide at a dose of 2.4 mg as an adjunct to lifestyle intervention has not been confirmed. METHODS In this double-blind trial, we enrolled 1961 adults with a body-mass index (the weight in kilograms divided by the square of the height in meters) of 30 or greater (≥27 in persons with ≥1 weight-related coexisting condition), who did not have diabetes, and randomly assigned them, in a 2:1 ratio, to 68 weeks of treatment with once-weekly subcutaneous semaglutide (at a dose of 2.4 mg) or placebo, plus lifestyle intervention. The coprimary end points were the percentage change in body weight and weight reduction of at least 5%. The primary estimand (a precise description of the treatment effect reflecting the objective of the clinical trial) assessed effects regardless of treatment discontinuation or rescue interventions. RESULTS The mean change in body weight from baseline to week 68 was -14.9% in the semaglutide group as compared with -2.4% with placebo, for an estimated treatment difference of -12.4 percentage points (95% confidence interval [CI], -13.4 to -11.5; P<0.001). More participants in the semaglutide group than in the placebo group achieved weight reductions of 5% or more (1047 participants [86.4%] vs. 182 [31.5%]), 10% or more (838 [69.1%] vs. 69 [12.0%]), and 15% or more (612 [50.5%] vs. 28 [4.9%]) at week 68 (P<0.001 for all three comparisons of odds). The change in body weight from baseline to week 68 was -15.3 kg in the semaglutide group as compared with -2.6 kg in the placebo group (estimated treatment difference, -12.7 kg; 95% CI, -13.7 to -11.7). Participants who received semaglutide had a greater improvement with respect to cardiometabolic risk factors and a greater increase in participant-reported physical functioning from baseline than those who received placebo. Nausea and diarrhea were the most common adverse events with semaglutide; they were typically transient and mild-to-moderate in severity and subsided with time. More participants in the semaglutide group than in the placebo group discontinued treatment owing to gastrointestinal events (59 [4.5%] vs. 5 [0.8%]). CONCLUSIONS In participants with overweight or obesity, 2.4 mg of semaglutide once weekly plus lifestyle intervention was associated with sustained, clinically relevant reduction in body weight. (Funded by Novo Nordisk; STEP 1 ClinicalTrials.gov number, NCT03548935).",https://www.nejm.org/doi/pdf/10.1056/NEJMoa2032183?articleTools=true,
1366,"Shanze Chen, Abdullah F U H Saeed, QUAN LIU, Qiong Jiang, Haizhao Xu, G. Xiao, L. Rao, Yanhong Duo",Macrophages in immunoregulation and therapeutics,2023,Signal Transduction and Targeted Therapy,,https://www.semanticscholar.org/paper/2a0e24469a43769608758058163c972feb81112c,,361,2026-01-21 21:26:01,Review,10.1038/s41392-023-01452-1,2059-3635,,8.0,,,,1366,455.33,171,8,3,"Macrophages exist in various tissues, several body cavities, and around mucosal surfaces and are a vital part of the innate immune system for host defense against many pathogens and cancers. Macrophages possess binary M1/M2 macrophage polarization settings, which perform a central role in an array of immune tasks via intrinsic signal cascades and, therefore, must be precisely regulated. Many crucial questions about macrophage signaling and immune modulation are yet to be uncovered. In addition, the clinical importance of tumor-associated macrophages is becoming more widely recognized as significant progress has been made in understanding their biology. Moreover, they are an integral part of the tumor microenvironment, playing a part in the regulation of a wide variety of processes including angiogenesis, extracellular matrix transformation, cancer cell proliferation, metastasis, immunosuppression, and resistance to chemotherapeutic and checkpoint blockade immunotherapies. Herein, we discuss immune regulation in macrophage polarization and signaling, mechanical stresses and modulation, metabolic signaling pathways, mitochondrial and transcriptional, and epigenetic regulation. Furthermore, we have broadly extended the understanding of macrophages in extracellular traps and the essential roles of autophagy and aging in regulating macrophage functions. Moreover, we discussed recent advances in macrophages-mediated immune regulation of autoimmune diseases and tumorigenesis. Lastly, we discussed targeted macrophage therapy to portray prospective targets for therapeutic strategies in health and diseases.",https://www.nature.com/articles/s41392-023-01452-1.pdf,
5419,"A. Ayala, Mario F. Muñoz, S. Argüelles","Lipid Peroxidation: Production, Metabolism, and Signaling Mechanisms of Malondialdehyde and 4-Hydroxy-2-Nonenal",2014,Oxidative Medicine and Cellular Longevity,,https://www.semanticscholar.org/paper/e03168f76cf7ad7525db20314b61c023be1332af,,20,2026-01-21 21:26:01,Review,10.1155/2014/360438,1942-0994,,2014.0,,,,5419,451.58,1806,3,12,"Lipid peroxidation can be described generally as a process under which oxidants such as free radicals attack lipids containing carbon-carbon double bond(s), especially polyunsaturated fatty acids (PUFAs). Over the last four decades, an extensive body of literature regarding lipid peroxidation has shown its important role in cell biology and human health. Since the early 1970s, the total published research articles on the topic of lipid peroxidation was 98 (1970–1974) and has been increasing at almost 135-fold, by up to 13165 in last 4 years (2010–2013). New discoveries about the involvement in cellular physiology and pathology, as well as the control of lipid peroxidation, continue to emerge every day. Given the enormity of this field, this review focuses on biochemical concepts of lipid peroxidation, production, metabolism, and signaling mechanisms of two main omega-6 fatty acids lipid peroxidation products: malondialdehyde (MDA) and, in particular, 4-hydroxy-2-nonenal (4-HNE), summarizing not only its physiological and protective function as signaling molecule stimulating gene expression and cell survival, but also its cytotoxic role inhibiting gene expression and promoting cell death. Finally, overviews of in vivo mammalian model systems used to study the lipid peroxidation process, and common pathological processes linked to MDA and 4-HNE are shown.",https://downloads.hindawi.com/journals/omcl/2014/360438.pdf,
